latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
60.75348,69.34332,328.88,0.54,0.51,2021-08-18,0841,1,VIIRS,n,2.0NRT,291.18,6.46,D
60.75562,69.35299,320.06,0.56,0.51,2021-08-18,2049,1,VIIRS,n,2.0NRT,282.92,6.74,N
60.75623,69.34746,348.39,0.56,0.51,2021-08-18,2049,1,VIIRS,n,2.0NRT,284.34,11.38,N
60.75603,69.34258,337.08,0.56,0.51,2021-08-18,2049,1,VIIRS,n,2.0NRT,282.06,6.74,N
60.75382,69.35054,342.81,0.52,0.5,2021-08-19,0644,1,VIIRS,n,2.0NRT,276.55,13.03,D
60.75134,69.35196,332.72,0.57,0.43,2021-08-19,0824,1,VIIRS,n,2.0NRT,292.11,31.42,D
60.75411,69.34566,367,0.41,0.6,2021-08-19,2029,1,VIIRS,h,2.0NRT,282.56,12.57,N
60.75513,69.34438,304.9,0.43,0.38,2021-08-19,2212,1,VIIRS,n,2.0NRT,279.3,5.43,N
60.7536,69.35183,316.53,0.43,0.38,2021-08-19,2212,1,VIIRS,n,2.0NRT,286.55,9.66,N
60.75909,69.34683,303.64,0.66,0.73,2021-08-19,2352,1,VIIRS,n,2.0NRT,275.37,8.46,N
60.75423,69.34847,367,0.66,0.73,2021-08-19,2352,1,VIIRS,h,2.0NRT,279.47,17.57,N
60.75479,69.35553,350.29,0.66,0.73,2021-08-19,2352,1,VIIRS,n,2.0NRT,278.72,12.47,N
60.75171,69.35135,351.89,0.35,0.57,2021-08-20,0625,1,VIIRS,n,2.0NRT,294.17,21,D
60.75343,69.34908,338.51,0.43,0.38,2021-08-20,0803,1,VIIRS,n,2.0NRT,296.42,26.5,D
60.7506,69.34251,313.42,0.59,0.7,2021-08-20,2012,1,VIIRS,n,2.0NRT,283.77,7.55,N
60.75743,69.35295,295.57,0.59,0.7,2021-08-20,2012,1,VIIRS,n,2.0NRT,284.49,8.58,N
60.75587,69.34967,340.88,0.59,0.7,2021-08-20,2012,1,VIIRS,n,2.0NRT,285.65,9.78,N
60.75713,69.34181,367,0.59,0.7,2021-08-20,2012,1,VIIRS,h,2.0NRT,285.31,7.55,N
60.75553,69.33857,349.69,0.59,0.7,2021-08-20,2012,1,VIIRS,n,2.0NRT,284.53,9.78,N
60.75556,69.35048,302.17,0.38,0.36,2021-08-20,2153,1,VIIRS,n,2.0NRT,287.49,0.95,N
60.75239,69.34829,329.88,0.38,0.36,2021-08-20,2153,1,VIIRS,n,2.0NRT,292.57,10.24,N
60.75771,69.34569,308.44,0.51,0.66,2021-08-20,2331,1,VIIRS,n,2.0NRT,285.08,9.61,N
60.75468,69.35282,354.86,0.51,0.66,2021-08-20,2331,1,VIIRS,n,2.0NRT,287.07,9.61,N
60.75188,69.35076,330.72,0.38,0.36,2021-08-21,0746,1,VIIRS,n,2.0NRT,301.06,24.8,D
60.75401,69.34985,355.81,0.65,0.73,2021-08-21,0926,1,VIIRS,n,2.0NRT,292.13,28.14,D
60.7526,69.35565,367,0.65,0.73,2021-08-21,0926,1,VIIRS,h,2.0NRT,291.44,18.92,D
60.75364,69.34949,336.56,0.41,0.37,2021-08-21,2133,1,VIIRS,n,2.0NRT,282.12,5.64,N
60.75451,69.34385,338.95,0.38,0.59,2021-08-21,2314,1,VIIRS,n,2.0NRT,287.47,11.56,N
60.75244,69.34953,351.34,0.38,0.59,2021-08-21,2314,1,VIIRS,n,2.0NRT,290.58,15.74,N
60.75494,69.35526,356.23,0.62,0.71,2021-08-22,0548,1,VIIRS,n,2.0NRT,287.55,9.72,D
60.75103,69.34699,336.14,0.62,0.71,2021-08-22,0548,1,VIIRS,n,2.0NRT,288.11,9.72,D
60.75031,69.34692,336.77,0.62,0.71,2021-08-22,0548,1,VIIRS,n,2.0NRT,289.45,13.21,D
60.75428,69.35522,356.19,0.62,0.71,2021-08-22,0548,1,VIIRS,l,2.0NRT,289.16,15.1,D
60.75196,69.34724,342.59,0.41,0.37,2021-08-22,0729,1,VIIRS,n,2.0NRT,296.37,12.21,D
60.75511,69.34407,329.86,0.53,0.42,2021-08-22,2114,1,VIIRS,n,2.0NRT,290.32,13.06,N
60.75423,69.35374,315.84,0.53,0.42,2021-08-22,2114,1,VIIRS,n,2.0NRT,288.3,13.06,N
60.75656,69.35051,302.8,0.56,0.51,2021-08-22,2257,1,VIIRS,n,2.0NRT,282.38,7.24,N
60.75254,69.34527,341.8,0.56,0.51,2021-08-22,2257,1,VIIRS,n,2.0NRT,284.25,7.24,N
60.75463,69.35426,367,0.79,0.78,2021-08-23,0527,1,VIIRS,h,2.0NRT,293.41,22.18,D
60.75103,69.35751,367,0.79,0.78,2021-08-23,0527,1,VIIRS,h,2.0NRT,294.4,20.88,D
60.75095,69.34733,344.41,0.61,0.54,2021-08-23,0850,1,VIIRS,n,2.0NRT,303.25,24.88,D
60.75603,69.34428,337.77,0.5,0.49,2021-08-23,2055,1,VIIRS,n,2.0NRT,283.23,3,N
60.75153,69.34322,296.66,0.5,0.49,2021-08-23,2055,1,VIIRS,n,2.0NRT,280.72,3,N
60.75554,69.35347,296.36,0.5,0.49,2021-08-23,2055,1,VIIRS,n,2.0NRT,281.79,3,N
60.7533,69.34606,335.63,0.41,0.45,2021-08-23,2235,1,VIIRS,n,2.0NRT,293.15,14.07,N
60.75171,69.35196,342.51,0.43,0.46,2021-08-24,0830,1,VIIRS,n,2.0NRT,301.59,25.23,D
60.75233,69.347,349.09,0.36,0.57,2021-08-24,2038,1,VIIRS,n,2.0NRT,290.97,18.13,N
60.75246,69.34027,317.95,0.36,0.57,2021-08-24,2038,1,VIIRS,n,2.0NRT,286.51,11.04,N
60.75766,69.34748,297.92,0.36,0.57,2021-08-24,2038,1,VIIRS,n,2.0NRT,287,0.4,N
60.75136,69.35134,295.29,0.72,0.75,2021-08-24,2358,1,VIIRS,n,2.0NRT,240.81,2.27,N
60.75601,69.34402,295.44,0.72,0.75,2021-08-24,2358,1,VIIRS,n,2.0NRT,239.91,1.78,N
60.75223,69.35603,340.25,0.64,0.54,2021-08-25,0629,1,VIIRS,n,2.0NRT,282.59,13.89,D
60.75116,69.3502,348.78,0.64,0.54,2021-08-25,0629,1,VIIRS,n,2.0NRT,282.97,20.84,D
60.75272,69.35082,329.22,0.52,0.67,2021-08-25,2017,1,VIIRS,n,2.0NRT,286.26,10.24,N
60.75645,69.33884,352.35,0.52,0.67,2021-08-25,2017,1,VIIRS,n,2.0NRT,285.85,15.52,N
60.75258,69.34103,367,0.52,0.67,2021-08-25,2017,1,VIIRS,h,2.0NRT,286,10.24,N
60.75662,69.34868,353.83,0.52,0.67,2021-08-25,2017,1,VIIRS,n,2.0NRT,287.69,16.42,N
60.7561,69.35033,301.7,0.39,0.36,2021-08-25,2157,1,VIIRS,n,2.0NRT,284.74,13.93,N
60.75292,69.34796,327.39,0.39,0.36,2021-08-25,2157,1,VIIRS,n,2.0NRT,292.21,13.93,N
60.75265,69.34869,348.67,0.55,0.68,2021-08-25,2337,1,VIIRS,n,2.0NRT,280.12,7.63,N
60.75606,69.3411,299.81,0.55,0.68,2021-08-25,2337,1,VIIRS,n,2.0NRT,279.29,4.98,N
60.75284,69.34044,367,0.76,0.77,2021-08-26,1957,1,VIIRS,h,2.0NRT,279.71,21.8,N
60.75108,69.33772,351.41,0.76,0.77,2021-08-26,1957,1,VIIRS,n,2.0NRT,277.86,16.1,N
60.75363,69.35464,295.71,0.76,0.77,2021-08-26,1957,1,VIIRS,n,2.0NRT,279.43,10.83,N
60.75182,69.35185,337.06,0.76,0.77,2021-08-26,1957,1,VIIRS,n,2.0NRT,280.08,15.09,N
60.75481,69.34661,315.57,0.4,0.37,2021-08-26,2140,1,VIIRS,n,2.0NRT,291.41,12.22,N
60.75155,69.3447,301.74,0.4,0.37,2021-08-26,2140,1,VIIRS,n,2.0NRT,281.83,12.22,N
60.75046,69.34875,349.92,0.42,0.61,2021-08-26,2320,1,VIIRS,n,2.0NRT,282.35,8.79,N
60.75286,69.34259,367,0.42,0.61,2021-08-26,2320,1,VIIRS,h,2.0NRT,280.59,9.68,N
60.75494,69.35587,323.09,0.42,0.61,2021-08-26,2320,1,VIIRS,n,2.0NRT,281.46,8.79,N
60.75731,69.34974,335.29,0.42,0.61,2021-08-26,2320,1,VIIRS,n,2.0NRT,280.4,9.68,N
60.75262,69.34735,367,0.42,0.61,2021-08-26,2320,1,VIIRS,h,2.0NRT,286.91,23.12,N
60.75315,69.3558,351.22,0.57,0.69,2021-08-27,0555,1,VIIRS,n,2.0NRT,281.67,10.5,D
60.75333,69.342,299.3,0.44,0.46,2021-08-28,2101,1,VIIRS,n,2.0NRT,272.94,7.44,N
60.75279,69.35012,333.03,0.44,0.46,2021-08-28,2101,1,VIIRS,n,2.0NRT,279.83,7.44,N
60.75051,69.34811,303.84,0.45,0.47,2021-08-28,2242,1,VIIRS,n,2.0NRT,267.26,1.31,N
60.7543,69.35249,329.77,0.45,0.47,2021-08-28,2242,1,VIIRS,n,2.0NRT,272.18,12.4,N
60.75636,69.34514,324.17,0.45,0.47,2021-08-28,2242,1,VIIRS,n,2.0NRT,267.2,8.16,N
60.75171,69.34827,341.37,0.51,0.41,2021-08-29,2222,1,VIIRS,n,2.0NRT,277.73,8.8,N
60.75094,69.35012,329.64,0.51,0.41,2021-08-29,2222,1,VIIRS,n,2.0NRT,278.48,8.24,N
60.75227,69.34583,353.84,0.78,0.78,2021-08-30,0005,1,VIIRS,n,2.0NRT,276.35,5.32,N
60.75087,69.35705,323.63,0.78,0.78,2021-08-30,0005,1,VIIRS,n,2.0NRT,276.14,8.32,N
60.75624,69.34725,335.1,0.78,0.78,2021-08-30,0005,1,VIIRS,n,2.0NRT,275.72,8.67,N
60.75705,69.35688,295.65,0.78,0.78,2021-08-30,0005,1,VIIRS,n,2.0NRT,275.24,5.32,N
60.75587,69.3479,306.11,0.61,0.71,2021-08-30,2344,1,VIIRS,n,2.0NRT,268.48,1.03,N
60.75233,69.35305,303.27,0.61,0.71,2021-08-30,2344,1,VIIRS,n,2.0NRT,270.53,0.56,N
60.752,69.35605,301.94,0.61,0.71,2021-08-30,2344,1,VIIRS,n,2.0NRT,271.4,1.03,N
60.75124,69.34573,339.84,0.67,0.74,2021-08-31,2006,1,VIIRS,n,2.0NRT,271.22,6,N
60.75022,69.34988,351.58,0.46,0.64,2021-08-31,2326,1,VIIRS,n,2.0NRT,277.84,7.94,N
60.75293,69.34322,346.63,0.46,0.64,2021-08-31,2326,1,VIIRS,n,2.0NRT,274.03,13.72,N
60.75478,69.35752,295.75,0.46,0.64,2021-08-31,2326,1,VIIRS,n,2.0NRT,274.59,7.94,N
60.75524,69.35371,295.78,0.56,0.51,2021-09-03,2049,1,VIIRS,n,2.0NRT,282.25,8.93,N
60.7557,69.3433,337.27,0.56,0.51,2021-09-03,2049,1,VIIRS,n,2.0NRT,284.53,8.93,N
60.75468,69.34904,327.29,0.56,0.43,2021-09-03,2229,1,VIIRS,n,2.0NRT,255.13,2.5,N
60.75507,69.34492,328.32,0.56,0.43,2021-09-03,2229,1,VIIRS,n,2.0NRT,256.72,2.06,N
60.75236,69.34696,341.75,0.52,0.5,2021-09-04,0644,1,VIIRS,n,2.0NRT,294.67,15.14,D
60.75267,69.34488,367,0.41,0.6,2021-09-04,2029,1,VIIRS,h,2.0NRT,279.1,6.98,N
60.75544,69.34766,325.84,0.43,0.38,2021-09-04,2212,1,VIIRS,n,2.0NRT,272.36,1.17,N
60.75217,69.34484,308.34,0.43,0.38,2021-09-04,2212,1,VIIRS,n,2.0NRT,271.57,1.15,N
60.75713,69.3447,328.1,0.66,0.73,2021-09-04,2352,1,VIIRS,n,2.0NRT,282.73,7.64,N
60.75283,69.35339,336.52,0.66,0.73,2021-09-04,2352,1,VIIRS,n,2.0NRT,283.56,8.58,N
60.75305,69.34374,367,0.66,0.73,2021-09-04,2352,1,VIIRS,h,2.0NRT,284.23,11.3,N
60.75317,69.35543,339.15,0.35,0.57,2021-09-05,0625,1,VIIRS,n,2.0NRT,289.91,7.41,D
60.7513,69.35006,353.46,0.35,0.57,2021-09-05,0625,1,VIIRS,n,2.0NRT,294.9,7.41,D
60.75701,69.34204,367,0.59,0.7,2021-09-05,2012,1,VIIRS,h,2.0NRT,280.76,18.82,N
60.75508,69.3352,333.45,0.59,0.7,2021-09-05,2012,1,VIIRS,n,2.0NRT,277.1,11.46,N
60.75543,69.34635,355.66,0.59,0.7,2021-09-05,2012,1,VIIRS,n,2.0NRT,280.69,13.56,N
60.75259,69.34402,326.34,0.38,0.36,2021-09-05,2153,1,VIIRS,n,2.0NRT,279.43,10.18,N
60.75463,69.35299,299.39,0.38,0.36,2021-09-05,2153,1,VIIRS,n,2.0NRT,278.7,1.47,N
60.75576,69.34621,302.52,0.38,0.36,2021-09-05,2153,1,VIIRS,n,2.0NRT,278.57,0.86,N
60.75553,69.35071,367,0.51,0.66,2021-09-05,2331,1,VIIRS,h,2.0NRT,279.24,12.66,N
60.75239,69.34546,298.55,0.41,0.37,2021-09-06,2133,1,VIIRS,n,2.0NRT,274.94,7.37,N
60.75144,69.3529,315.38,0.41,0.37,2021-09-06,2133,1,VIIRS,n,2.0NRT,280.1,7.37,N
60.75281,69.35825,355.04,0.62,0.71,2021-09-07,0548,1,VIIRS,n,2.0NRT,279.74,15.52,D
60.7522,69.34965,329.35,0.53,0.42,2021-09-07,2114,1,VIIRS,n,2.0NRT,278.82,15.53,N
60.75127,69.34795,347.24,0.56,0.51,2021-09-07,2257,1,VIIRS,n,2.0NRT,276.5,19.29,N
60.75345,69.35746,350.91,0.79,0.78,2021-09-08,0527,1,VIIRS,n,2.0NRT,280.98,13.09,D
60.75012,69.34997,343.24,0.43,0.46,2021-09-09,0830,1,VIIRS,n,2.0NRT,290.45,16.25,D
60.75162,69.35316,327.01,0.44,0.46,2021-09-13,2101,1,VIIRS,n,2.0NRT,273.98,8.31,N
60.75216,69.34507,336.6,0.44,0.46,2021-09-13,2101,1,VIIRS,n,2.0NRT,272.11,10.25,N
60.7534,69.34539,313.1,0.45,0.47,2021-09-13,2242,1,VIIRS,n,2.0NRT,270.61,11.37,N
60.75134,69.35276,316.33,0.45,0.47,2021-09-13,2242,1,VIIRS,n,2.0NRT,278.45,18.82,N
60.75118,69.35036,344.52,0.42,0.45,2021-09-14,0657,1,VIIRS,n,2.0NRT,286.53,19.06,D
60.75227,69.35218,346.37,0.48,0.48,2021-09-14,0835,1,VIIRS,n,2.0NRT,287.87,22.63,D
60.75423,69.35002,335.16,0.41,0.6,2021-09-20,2029,1,VIIRS,n,2.0NRT,270.63,4.71,N
60.75427,69.34239,351.65,0.41,0.6,2021-09-20,2029,1,VIIRS,n,2.0NRT,269.32,4.71,N
60.75176,69.35332,325.99,0.41,0.37,2021-09-22,2133,1,VIIRS,n,2.0NRT,266.56,3.93,N
60.75306,69.34378,327.56,0.53,0.42,2021-09-23,2114,1,VIIRS,n,2.0NRT,272.52,8.41,N
60.75218,69.35345,316.59,0.53,0.42,2021-09-23,2114,1,VIIRS,n,2.0NRT,277.24,8.41,N
60.75165,69.36101,350.7,0.8,0.78,2021-09-24,0527,1,VIIRS,n,2.0NRT,277.5,8.99,D
60.75166,69.35507,330.56,0.52,0.42,2021-09-24,0707,1,VIIRS,n,2.0NRT,284.83,14.09,D
60.75146,69.35229,352.17,0.61,0.54,2021-09-24,0848,1,VIIRS,n,2.0NRT,281.56,21.3,D
60.75631,69.3464,339.8,0.5,0.49,2021-09-24,2055,1,VIIRS,n,2.0NRT,272.04,3.73,N
60.7518,69.34534,349.47,0.5,0.49,2021-09-24,2055,1,VIIRS,n,2.0NRT,272.5,10.61,N
60.75364,69.34889,341.65,0.41,0.45,2021-09-24,2235,1,VIIRS,n,2.0NRT,277.72,18.33,N
60.75475,69.35294,329.78,0.47,0.47,2021-09-25,0650,1,VIIRS,n,2.0NRT,279.4,5.96,D
60.75074,69.35145,338.91,0.43,0.46,2021-09-25,0830,1,VIIRS,n,2.0NRT,284.49,9.41,D
60.75449,69.34696,350.4,0.36,0.57,2021-09-25,2038,1,VIIRS,n,2.0NRT,272.63,7,N
60.75462,69.34022,367,0.36,0.57,2021-09-25,2038,1,VIIRS,h,2.0NRT,270.07,7,N
60.75476,69.35029,334.8,0.47,0.39,2021-09-25,2218,1,VIIRS,n,2.0NRT,271.9,9.74,N
60.75143,69.34721,338.69,0.47,0.39,2021-09-25,2218,1,VIIRS,n,2.0NRT,270.39,9.74,N
60.75753,69.34171,346.16,0.72,0.75,2021-09-25,2358,1,VIIRS,n,2.0NRT,268.69,10.98,N
60.75272,69.35085,334.62,0.72,0.75,2021-09-25,2358,1,VIIRS,n,2.0NRT,269.31,10.47,N
60.75524,69.34431,367,0.72,0.75,2021-09-25,2358,1,VIIRS,h,2.0NRT,270.37,17.91,N
60.75474,69.35272,338.61,0.32,0.54,2021-09-26,0629,1,VIIRS,n,2.0NRT,277.39,14.13,D
60.75312,69.34785,352.7,0.32,0.54,2021-09-26,0629,1,VIIRS,n,2.0NRT,282.5,9.26,D
60.75077,69.34879,326.55,0.47,0.4,2021-09-26,0809,1,VIIRS,n,2.0NRT,283.39,13.12,D
60.75175,69.33862,367,0.52,0.67,2021-09-26,2017,1,VIIRS,h,2.0NRT,270.17,8.57,N
60.75191,69.3484,307.01,0.52,0.67,2021-09-26,2017,1,VIIRS,n,2.0NRT,269.71,6.39,N
60.75452,69.34637,330.98,0.39,0.36,2021-09-26,2157,1,VIIRS,n,2.0NRT,277.62,13.09,N
60.75159,69.34933,323.1,0.55,0.68,2021-09-26,2337,1,VIIRS,n,2.0NRT,269.83,7.73,N
60.755,69.34174,367,0.55,0.68,2021-09-26,2337,1,VIIRS,h,2.0NRT,270.21,7.73,N
60.75255,69.35906,338.51,0.43,0.62,2021-09-27,0612,1,VIIRS,n,2.0NRT,277.37,8.07,D
60.75013,69.3528,354.66,0.43,0.62,2021-09-27,0612,1,VIIRS,n,2.0NRT,281.46,10.11,D
60.75417,69.34978,345.67,0.73,0.76,2021-09-27,0934,1,VIIRS,n,2.0NRT,280.33,8.49,D
60.75571,69.33019,340.5,0.76,0.77,2021-09-27,1957,1,VIIRS,n,2.0NRT,270.07,8.98,N
60.75471,69.3406,352.23,0.76,0.77,2021-09-27,1957,1,VIIRS,n,2.0NRT,272.12,9.27,N
60.75649,69.34459,314.98,0.76,0.77,2021-09-27,1957,1,VIIRS,n,2.0NRT,270.77,7.53,N
60.7529,69.3439,327.51,0.4,0.37,2021-09-27,2140,1,VIIRS,n,2.0NRT,277.03,15.37,N
60.75191,69.35098,302.1,0.4,0.37,2021-09-27,2140,1,VIIRS,n,2.0NRT,271.17,7.37,N
60.7541,69.34426,367,0.42,0.61,2021-09-27,2320,1,VIIRS,h,2.0NRT,273.44,13.42,N
60.75173,69.35039,295.62,0.42,0.61,2021-09-27,2320,1,VIIRS,n,2.0NRT,270.06,7.36,N
60.75133,69.35351,356.01,0.57,0.69,2021-09-28,0555,1,VIIRS,n,2.0NRT,280.48,13.34,D
60.75045,69.34821,341.13,0.4,0.37,2021-09-28,0733,1,VIIRS,n,2.0NRT,285.46,7.28,D
60.75363,69.34584,335.32,0.4,0.37,2021-09-28,0733,1,VIIRS,n,2.0NRT,282.06,7.28,D
60.75464,69.3528,330.56,0.51,0.66,2021-09-28,0913,1,VIIRS,n,2.0NRT,279.25,11.53,D
60.75502,69.34599,336.64,0.48,0.4,2021-09-28,2123,1,VIIRS,n,2.0NRT,274.72,20.39,N
60.75315,69.34882,336,0.48,0.4,2021-09-29,0714,1,VIIRS,n,2.0NRT,273.79,14.71,D
60.75488,69.34334,336.81,0.44,0.46,2021-09-29,2101,1,VIIRS,n,2.0NRT,274.79,13.72,N
60.75365,69.34576,334.02,0.45,0.47,2021-09-29,2242,1,VIIRS,n,2.0NRT,275.7,18.74,N
60.75145,69.35051,346.39,0.48,0.48,2021-09-30,0835,1,VIIRS,n,2.0NRT,284.78,18.1,D
60.7526,69.35061,346.3,0.52,0.41,2021-10-01,0818,1,VIIRS,n,2.0NRT,274.78,6.8,D
60.75428,69.34305,308.22,0.41,0.37,2021-10-01,2203,1,VIIRS,n,2.0NRT,262.54,3.2,N
60.75291,69.35011,321.41,0.41,0.37,2021-10-01,2203,1,VIIRS,n,2.0NRT,266.17,5.02,N
60.75043,69.33145,304.89,0.67,0.74,2021-10-02,2006,1,VIIRS,n,2.0NRT,268.33,8.25,N
60.75693,69.3338,315.64,0.67,0.74,2021-10-02,2006,1,VIIRS,n,2.0NRT,268.75,2.56,N
60.75093,69.34395,367,0.67,0.74,2021-10-02,2006,1,VIIRS,h,2.0NRT,270.31,8.25,N
60.75267,69.35008,329.72,0.39,0.36,2021-10-02,2146,1,VIIRS,n,2.0NRT,269.18,3.6,N
60.75373,69.34323,320.51,0.39,0.36,2021-10-02,2146,1,VIIRS,n,2.0NRT,262.04,3.6,N
60.75588,69.35212,296.82,0.39,0.36,2021-10-02,2146,1,VIIRS,n,2.0NRT,265.09,0.91,N
60.75518,69.35212,336.58,0.52,0.5,2021-10-06,0644,1,VIIRS,n,2.0NRT,279.58,12.16,D
60.75229,69.35178,336.38,0.57,0.43,2021-10-06,0824,1,VIIRS,n,2.0NRT,284.7,21.22,D
60.75678,69.34262,356,0.41,0.6,2021-10-06,2029,1,VIIRS,n,2.0NRT,263.55,7.71,N
60.75382,69.33984,345.35,0.41,0.61,2021-10-06,2029,1,VIIRS,n,2.0NRT,261.77,5.46,N
60.75477,69.34774,329.7,0.43,0.38,2021-10-06,2212,1,VIIRS,n,2.0NRT,248.67,3.43,N
60.75351,69.35017,336.93,0.43,0.38,2021-10-07,0803,1,VIIRS,n,2.0NRT,280,10.39,D
60.75494,69.33276,316.78,0.59,0.7,2021-10-07,2012,1,VIIRS,n,2.0NRT,272.32,7.94,N
60.75526,69.34396,356.31,0.59,0.7,2021-10-07,2012,1,VIIRS,n,2.0NRT,275.58,7.94,N
60.7528,69.34251,321.54,0.38,0.36,2021-10-07,2153,1,VIIRS,n,2.0NRT,272.52,6.87,N
60.75167,69.34928,299.51,0.38,0.36,2021-10-07,2153,1,VIIRS,n,2.0NRT,280.66,10.68,N
60.7573,69.34243,323.6,0.5,0.66,2021-10-07,2331,1,VIIRS,n,2.0NRT,272.63,8.35,N
60.75426,69.34952,355.35,0.5,0.66,2021-10-07,2331,1,VIIRS,n,2.0NRT,275.86,8.35,N
60.75313,69.34602,336.46,0.38,0.36,2021-10-08,0746,1,VIIRS,n,2.0NRT,288.5,23.99,D
60.75626,69.35002,334.68,0.38,0.59,2021-10-08,2314,1,VIIRS,n,2.0NRT,275.71,1.91,N
60.75191,69.34335,367,0.38,0.59,2021-10-08,2314,1,VIIRS,h,2.0NRT,277.5,16.27,N
60.7525,69.34859,336.2,0.53,0.42,2021-10-09,2114,1,VIIRS,n,2.0NRT,273.03,18.73,N
60.75536,69.34379,312.06,0.56,0.51,2021-10-09,2257,1,VIIRS,n,2.0NRT,263.15,1.57,N
60.75575,69.35001,300.26,0.56,0.51,2021-10-09,2257,1,VIIRS,n,2.0NRT,263.96,1.94,N
60.75265,69.35257,303.01,0.56,0.51,2021-10-09,2257,1,VIIRS,n,2.0NRT,263.4,2.03,N
60.75174,69.34476,317.19,0.56,0.51,2021-10-09,2257,1,VIIRS,n,2.0NRT,263.16,1.94,N
60.75229,69.34898,346.19,0.61,0.54,2021-10-10,0848,1,VIIRS,n,2.0NRT,276.33,12.99,D
60.75539,69.34224,336.25,0.5,0.49,2021-10-10,2055,1,VIIRS,n,2.0NRT,270.09,9.82,N
60.75369,69.34417,336.88,0.41,0.45,2021-10-10,2235,1,VIIRS,n,2.0NRT,272.3,8.8,N
60.75095,69.35395,338.01,0.47,0.48,2021-10-11,0650,1,VIIRS,n,2.0NRT,275.08,7.9,D
60.75266,69.34161,306.98,0.47,0.39,2021-10-11,2218,1,VIIRS,n,2.0NRT,265.81,1.29,N
60.75426,69.35258,296.55,0.47,0.39,2021-10-11,2218,1,VIIRS,n,2.0NRT,265.62,0.82,N
60.75092,69.34954,305.15,0.47,0.39,2021-10-11,2218,1,VIIRS,n,2.0NRT,267.99,2,N
60.75446,69.34222,304.24,0.4,0.37,2021-10-13,2140,1,VIIRS,n,2.0NRT,272.79,1.69,N
60.75347,69.3493,334.23,0.4,0.37,2021-10-13,2140,1,VIIRS,n,2.0NRT,273.46,4.08,N
60.75616,69.3475,331.61,0.42,0.61,2021-10-13,2320,1,VIIRS,n,2.0NRT,272.14,2.69,N
60.75381,69.35363,299.24,0.42,0.61,2021-10-13,2320,1,VIIRS,n,2.0NRT,271.49,1.75,N
60.75129,69.34708,349.98,0.51,0.66,2021-10-14,0913,1,VIIRS,n,2.0NRT,277.78,10.27,D
60.75114,69.3567,345.12,0.51,0.66,2021-10-14,0913,1,VIIRS,n,2.0NRT,276.6,9.4,D
60.75332,69.34555,337.41,0.48,0.4,2021-10-14,2123,1,VIIRS,n,2.0NRT,277.96,20.08,N
60.75206,69.34654,337.88,0.62,0.54,2021-10-14,2301,1,VIIRS,n,2.0NRT,275.69,12.71,N
60.7509,69.35468,354.4,0.35,0.57,2021-10-15,0856,1,VIIRS,n,2.0NRT,277.25,9.88,D
60.75076,69.34817,352.11,0.35,0.57,2021-10-15,0856,1,VIIRS,n,2.0NRT,280.58,11.02,D
60.75211,69.34705,337.99,0.44,0.46,2021-10-15,2101,1,VIIRS,n,2.0NRT,275.5,13.74,N
60.75245,69.34788,335.03,0.45,0.47,2021-10-15,2242,1,VIIRS,n,2.0NRT,274.87,15.71,N
60.75381,69.35128,338.37,0.42,0.45,2021-10-16,0657,1,VIIRS,n,2.0NRT,273.52,9.29,D
60.75549,69.34274,325.63,0.51,0.41,2021-10-16,2225,1,VIIRS,n,2.0NRT,273.14,8.32,N
60.75461,69.34528,322.21,0.51,0.41,2021-10-16,2225,1,VIIRS,n,2.0NRT,279.33,17.34,N
60.75349,69.35123,314.02,0.51,0.41,2021-10-16,2225,1,VIIRS,n,2.0NRT,278.96,11.69,N
60.75525,69.35088,328.1,0.78,0.78,2021-10-17,0005,1,VIIRS,n,2.0NRT,271.47,5.54,N
60.75579,69.34274,302.18,0.78,0.78,2021-10-17,0005,1,VIIRS,n,2.0NRT,270.21,1.19,N
60.75365,69.33855,333.49,0.46,0.64,2021-10-17,2023,1,VIIRS,n,2.0NRT,266.05,4.6,N
60.75642,69.34344,351.72,0.46,0.64,2021-10-17,2023,1,VIIRS,n,2.0NRT,272.19,8,N
60.75354,69.35021,305.37,0.41,0.37,2021-10-17,2203,1,VIIRS,n,2.0NRT,280.77,12.96,N
60.7549,69.34314,302.47,0.41,0.37,2021-10-17,2203,1,VIIRS,n,2.0NRT,273.06,6.67,N
60.75459,69.3356,344.4,0.67,0.74,2021-10-18,2004,1,VIIRS,n,2.0NRT,263.49,13.16,N
60.75446,69.34589,321.16,0.67,0.74,2021-10-18,2004,1,VIIRS,n,2.0NRT,264.12,6.52,N
60.75393,69.33321,340.39,0.67,0.74,2021-10-18,2004,1,VIIRS,n,2.0NRT,263.45,6.52,N
60.75376,69.3516,315.11,0.39,0.36,2021-10-18,2146,1,VIIRS,n,2.0NRT,268.96,6.4,N
60.75481,69.34475,328.83,0.39,0.36,2021-10-18,2146,1,VIIRS,n,2.0NRT,269.45,7.93,N
60.75056,69.34956,299.11,0.39,0.36,2021-10-18,2146,1,VIIRS,n,2.0NRT,266.59,1.11,N
60.75161,69.34271,309.68,0.39,0.36,2021-10-18,2146,1,VIIRS,n,2.0NRT,266.68,1.18,N
60.75643,69.34467,323.46,0.46,0.63,2021-10-18,2326,1,VIIRS,n,2.0NRT,260.71,3.1,N
