latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
60.75768,69.35104,337.06,0.71,0.75,2022-08-23,0536,N,VIIRS,n,2.0NRT,287.74,11.13,D
60.75271,69.34167,336.99,0.71,0.75,2022-08-23,0536,N,VIIRS,n,2.0NRT,288.21,7.93,D
60.75483,69.34946,338.07,0.48,0.4,2022-08-23,0714,N,VIIRS,n,2.0NRT,295.63,9.69,D
60.75241,69.35036,336.17,0.48,0.4,2022-08-23,0714,N,VIIRS,n,2.0NRT,296.7,9.5,D
60.75299,69.34741,346.29,0.42,0.45,2022-08-24,0657,N,VIIRS,n,2.0NRT,295.11,16.64,D
60.75588,69.34692,352.97,0.32,0.54,2022-08-24,2044,N,VIIRS,n,2.0NRT,279.8,3.84,N
60.75079,69.34624,367,0.32,0.54,2022-08-24,2044,N,VIIRS,h,2.0NRT,279.52,3.84,N
60.75175,69.34996,330.83,0.5,0.41,2022-08-24,2222,N,VIIRS,n,2.0NRT,287.91,9.12,N
60.75233,69.34694,332.94,0.5,0.41,2022-08-24,2222,N,VIIRS,n,2.0NRT,288.27,15.89,N
60.7538,69.35503,330.73,0.75,0.77,2022-08-25,0005,N,VIIRS,n,2.0NRT,282.36,3.51,N
60.75055,69.34982,325.72,0.75,0.77,2022-08-25,0005,N,VIIRS,n,2.0NRT,282.63,6.51,N
60.75909,69.34532,320.91,0.74,0.76,2022-08-25,0005,N,VIIRS,n,2.0NRT,281.33,3.51,N
60.75589,69.34013,338.77,0.74,0.76,2022-08-25,0005,N,VIIRS,n,2.0NRT,281.78,6.51,N
60.74899,69.34398,301.41,0.75,0.77,2022-08-25,0005,N,VIIRS,n,2.0NRT,281.8,3.51,N
60.75431,69.33423,295.49,0.74,0.76,2022-08-25,0005,N,VIIRS,n,2.0NRT,281.27,3.51,N
60.75449,69.34679,355.12,0.57,0.52,2022-08-25,0637,N,VIIRS,n,2.0NRT,292.97,16.96,D
60.75277,69.34612,338.7,0.51,0.41,2022-08-25,0818,N,VIIRS,n,2.0NRT,297.44,10.01,D
60.75381,69.35157,321.42,0.39,0.36,2022-08-26,2146,N,VIIRS,n,2.0NRT,244.25,0.68,N
60.7506,69.34953,313.04,0.39,0.36,2022-08-26,2146,N,VIIRS,n,2.0NRT,247.2,0.68,N
60.75164,69.34264,298.92,0.39,0.36,2022-08-26,2146,N,VIIRS,n,2.0NRT,253.72,0.89,N
60.75486,69.34468,303.37,0.39,0.36,2022-08-26,2146,N,VIIRS,n,2.0NRT,251.15,0.89,N
60.75657,69.35058,342.33,0.51,0.66,2022-08-27,0559,N,VIIRS,n,2.0NRT,282.24,8.13,D
60.75254,69.34777,338.11,0.39,0.36,2022-08-27,0739,N,VIIRS,n,2.0NRT,286.33,11.07,D
60.75217,69.34794,325.08,0.44,0.39,2022-08-27,2127,N,VIIRS,n,2.0NRT,284.66,14.86,N
60.75201,69.34702,367,0.34,0.56,2022-08-27,2307,N,VIIRS,h,2.0NRT,283.74,13.22,N
60.75439,69.34168,341.49,0.66,0.73,2022-08-28,0542,N,VIIRS,n,2.0NRT,288.61,5.86,D
60.75887,69.35048,325.3,0.66,0.73,2022-08-28,0542,N,VIIRS,n,2.0NRT,287.95,5.86,D
60.7521,69.35177,336.71,0.44,0.39,2022-08-28,0722,N,VIIRS,n,2.0NRT,297.89,11.07,D
60.75541,69.3489,337.31,0.44,0.39,2022-08-28,0722,N,VIIRS,n,2.0NRT,293.21,11.07,D
60.75139,69.35342,367,0.39,0.59,2022-08-28,0902,N,VIIRS,h,2.0NRT,293.05,7.85,D
60.75133,69.34595,355.61,0.39,0.59,2022-08-28,0902,N,VIIRS,n,2.0NRT,293.77,7.85,D
60.75381,69.34946,340.32,0.4,0.44,2022-08-28,2110,N,VIIRS,n,2.0NRT,287.79,12.48,N
60.75438,69.34214,295.84,0.4,0.44,2022-08-28,2110,N,VIIRS,n,2.0NRT,283.82,6.84,N
60.75144,69.34476,354.85,0.49,0.49,2022-08-28,2250,N,VIIRS,n,2.0NRT,284.01,14.03,N
60.75534,69.34959,319.58,0.49,0.49,2022-08-28,2250,N,VIIRS,n,2.0NRT,283.5,2.72,N
60.75551,69.35191,325.05,0.54,0.51,2022-08-29,0843,N,VIIRS,n,2.0NRT,289.26,2.19,D
60.75494,69.34996,337.87,0.56,0.52,2022-08-29,2049,N,VIIRS,n,2.0NRT,284.36,6.73,N
60.75013,69.34903,314.78,0.56,0.52,2022-08-29,2049,N,VIIRS,n,2.0NRT,282.19,1.68,N
60.7525,69.34293,327.9,0.55,0.43,2022-08-29,2229,N,VIIRS,n,2.0NRT,285.23,6.43,N
60.75019,69.35217,305.52,0.55,0.43,2022-08-29,2229,N,VIIRS,n,2.0NRT,282.66,6.43,N
60.75604,69.34661,317.57,0.55,0.43,2022-08-29,2229,N,VIIRS,n,2.0NRT,284.46,2.77,N
60.75526,69.3481,341.21,0.51,0.5,2022-08-30,0644,N,VIIRS,n,2.0NRT,290.68,17.88,D
60.75152,69.34606,336.17,0.57,0.43,2022-08-30,0824,N,VIIRS,n,2.0NRT,295.94,16.7,D
60.75335,69.34749,337.67,0.38,0.36,2022-08-31,2155,N,VIIRS,n,2.0NRT,282.11,8.53,N
60.75584,69.34914,352.58,0.49,0.65,2022-08-31,2333,N,VIIRS,n,2.0NRT,279.59,3.79,N
60.75283,69.35629,297.75,0.49,0.65,2022-08-31,2333,N,VIIRS,n,2.0NRT,277.73,3.79,N
60.75124,69.34085,326.4,0.49,0.65,2022-08-31,2333,N,VIIRS,n,2.0NRT,277.45,3.79,N
60.75144,69.34579,332.55,0.37,0.58,2022-09-01,2314,N,VIIRS,n,2.0NRT,273.81,2.17,N
60.75075,69.35159,341.24,0.61,0.53,2022-09-03,0850,N,VIIRS,n,2.0NRT,290.62,13.76,D
60.75216,69.34456,338.46,0.5,0.49,2022-09-03,2055,N,VIIRS,n,2.0NRT,280.17,14.79,N
60.75325,69.345,337.92,0.4,0.45,2022-09-03,2237,N,VIIRS,n,2.0NRT,281.67,8.78,N
60.75148,69.35172,298.99,0.4,0.45,2022-09-03,2237,N,VIIRS,n,2.0NRT,276.35,8.78,N
60.75503,69.34427,367,0.36,0.57,2022-09-04,2038,N,VIIRS,h,2.0NRT,279.1,8.9,N
60.75492,69.35107,301.49,0.36,0.57,2022-09-04,2038,N,VIIRS,n,2.0NRT,276.22,3.78,N
60.75312,69.34523,367,0.36,0.57,2022-09-04,2038,N,VIIRS,h,2.0NRT,279.48,5.2,N
60.75298,69.35201,297.64,0.36,0.57,2022-09-04,2038,N,VIIRS,n,2.0NRT,275.62,5.2,N
60.74966,69.3438,316.61,0.36,0.57,2022-09-04,2038,N,VIIRS,n,2.0NRT,276.22,2.03,N
60.75097,69.35016,308.98,0.46,0.39,2022-09-04,2218,N,VIIRS,n,2.0NRT,278.8,10.42,N
60.7527,69.34222,320.66,0.46,0.39,2022-09-04,2218,N,VIIRS,n,2.0NRT,275.98,9.56,N
60.75619,69.34074,310.57,0.69,0.74,2022-09-04,2358,N,VIIRS,n,2.0NRT,273.88,6.05,N
60.75138,69.34996,345.38,0.69,0.74,2022-09-04,2358,N,VIIRS,n,2.0NRT,274.88,6.05,N
60.75363,69.35054,325.27,0.52,0.67,2022-09-05,2017,N,VIIRS,n,2.0NRT,275.33,5.72,N
60.75345,69.34058,349.11,0.52,0.67,2022-09-05,2017,N,VIIRS,n,2.0NRT,276.32,5.72,N
60.75077,69.34583,354.07,0.52,0.67,2022-09-05,2017,N,VIIRS,n,2.0NRT,276.6,7.83,N
60.7494,69.34861,295.86,0.39,0.36,2022-09-05,2159,N,VIIRS,n,2.0NRT,272.69,0.96,N
60.75381,69.3441,328.53,0.39,0.36,2022-09-05,2159,N,VIIRS,n,2.0NRT,275.56,4.23,N
60.75259,69.35098,325.2,0.39,0.36,2022-09-05,2159,N,VIIRS,n,2.0NRT,277.47,4.23,N
60.75634,69.34435,334.61,0.54,0.68,2022-09-05,2339,N,VIIRS,n,2.0NRT,274.79,5.86,N
60.75302,69.34238,350.64,0.54,0.68,2022-09-05,2339,N,VIIRS,n,2.0NRT,275.95,7,N
60.75294,69.35201,345.39,0.54,0.68,2022-09-05,2339,N,VIIRS,n,2.0NRT,275.08,5.86,N
