latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
25.16517,52.87608,340.56,0.41,0.45,2022-06-16,1000,N,VIIRS,n,2.0NRT,303.87,17.36,D
25.16651,52.87779,328.04,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,302.66,3.25,N
25.1657,52.87956,332.61,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,302.94,2.33,N
25.16387,52.86862,321.66,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,301.16,3.61,N
25.16276,52.87691,330.36,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,303.22,3.25,N
25.16195,52.87869,321.28,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,302.63,2.33,N
25.16462,52.86684,321.31,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,301.58,1.26,N
25.16011,52.86777,311.92,0.51,0.41,2022-06-16,2229,N,VIIRS,n,2.0NRT,301.32,1.52,N
25.16412,52.87953,315.02,0.38,0.36,2022-06-17,2208,N,VIIRS,n,2.0NRT,301.63,2.09,N
25.1614,52.87511,312.2,0.38,0.36,2022-06-17,2208,N,VIIRS,n,2.0NRT,301.97,2.09,N
25.15927,52.8669,315.58,0.38,0.36,2022-06-17,2208,N,VIIRS,n,2.0NRT,300.83,0.62,N
25.15537,52.87008,311.28,0.38,0.36,2022-06-17,2208,N,VIIRS,n,2.0NRT,299.41,0.62,N
25.16471,52.87573,332.19,0.38,0.36,2022-06-17,2208,N,VIIRS,n,2.0NRT,301.43,2.09,N
25.16559,52.87583,338.23,0.55,0.43,2022-06-18,2150,N,VIIRS,n,2.0NRT,301.56,10.42,N
25.16292,52.87325,312.4,0.55,0.43,2022-06-18,2150,N,VIIRS,n,2.0NRT,301.95,5.29,N
25.16222,52.87876,314.37,0.55,0.43,2022-06-18,2150,N,VIIRS,n,2.0NRT,302.09,4.35,N
25.16542,52.87688,346.59,0.57,0.52,2022-06-19,0905,N,VIIRS,n,2.0NRT,301.24,15.49,D
25.16538,52.87754,344.15,0.57,0.52,2022-06-19,0905,N,VIIRS,n,2.0NRT,301.75,11.18,D
25.165,52.87317,321.79,0.36,0.57,2022-06-19,2131,N,VIIRS,n,2.0NRT,298.75,4.67,N
25.16468,52.87679,354.55,0.36,0.57,2022-06-19,2131,N,VIIRS,n,2.0NRT,299.87,4.76,N
25.16412,52.86998,309.03,0.77,0.77,2022-06-19,2312,N,VIIRS,n,2.0NRT,296.79,3.4,N
25.1644,52.87984,327.73,0.77,0.77,2022-06-19,2312,N,VIIRS,n,2.0NRT,297.65,4.43,N
25.16207,52.87761,330.36,0.77,0.77,2022-06-19,2312,N,VIIRS,n,2.0NRT,298.31,3.4,N
25.16649,52.87225,308.03,0.77,0.77,2022-06-19,2312,N,VIIRS,n,2.0NRT,296.67,4.86,N
25.16299,52.87686,346.12,0.55,0.68,2022-06-20,0845,N,VIIRS,n,2.0NRT,303.52,9.79,D
25.16341,52.88311,331.78,0.51,0.66,2022-06-20,1026,N,VIIRS,n,2.0NRT,299.91,5.33,D
25.16303,52.87781,343.96,0.51,0.66,2022-06-20,1026,N,VIIRS,n,2.0NRT,304.2,5.33,D
25.16486,52.87818,310.11,0.7,0.75,2022-06-20,2112,N,VIIRS,n,2.0NRT,295.98,3.57,N
25.16529,52.87092,329.67,0.71,0.75,2022-06-20,2112,N,VIIRS,n,2.0NRT,296.86,3.57,N
25.16573,52.8635,330.69,0.71,0.75,2022-06-20,2112,N,VIIRS,n,2.0NRT,296.04,6.08,N
25.16661,52.88,340.31,0.4,0.6,2022-06-20,2252,N,VIIRS,n,2.0NRT,298.6,2.6,N
25.16681,52.87842,344.54,0.4,0.6,2022-06-20,2252,N,VIIRS,n,2.0NRT,298.53,3.38,N
25.16118,52.87838,331.72,0.4,0.6,2022-06-20,2252,N,VIIRS,n,2.0NRT,299.57,2.6,N
25.16211,52.8744,313.4,0.4,0.6,2022-06-20,2252,N,VIIRS,n,2.0NRT,300.14,2.6,N
25.16399,52.88001,342.41,0.52,0.5,2022-06-21,1009,N,VIIRS,n,2.0NRT,303.48,14.56,D
25.1649,52.87877,340.25,0.42,0.45,2022-06-21,2233,N,VIIRS,n,2.0NRT,301.63,2.7,N
25.15834,52.86858,311.61,0.42,0.45,2022-06-21,2233,N,VIIRS,n,2.0NRT,301.59,1.93,N
25.16492,52.8751,332.71,0.39,0.37,2022-06-22,2216,N,VIIRS,n,2.0NRT,302.31,4.27,N
25.16428,52.87899,332.83,0.39,0.37,2022-06-22,2216,N,VIIRS,n,2.0NRT,302.3,4.27,N
25.15555,52.8692,313.57,0.39,0.37,2022-06-22,2216,N,VIIRS,n,2.0NRT,301.58,0.86,N
25.15954,52.86598,313.21,0.39,0.37,2022-06-22,2216,N,VIIRS,n,2.0NRT,302.43,0.86,N
25.16223,52.87799,318.48,0.46,0.39,2022-06-23,2155,N,VIIRS,n,2.0NRT,301.61,3.51,N
25.16585,52.87857,331.9,0.46,0.39,2022-06-23,2155,N,VIIRS,n,2.0NRT,301.08,3.51,N
25.1646,52.87703,335.69,0.57,0.52,2022-06-24,2138,N,VIIRS,n,2.0NRT,297.18,4.33,N
25.16173,52.86402,311.05,0.57,0.52,2022-06-24,2138,N,VIIRS,n,2.0NRT,296.47,2.77,N
25.16139,52.87252,305.26,0.56,0.69,2022-06-25,2118,N,VIIRS,n,2.0NRT,285.13,2.19,N
25.16274,52.87011,304.08,0.56,0.69,2022-06-25,2118,N,VIIRS,n,2.0NRT,283.78,3.07,N
25.16783,52.87295,316.76,0.56,0.69,2022-06-25,2118,N,VIIRS,n,2.0NRT,284.44,2.19,N
25.16235,52.87587,317.27,0.56,0.69,2022-06-25,2118,N,VIIRS,n,2.0NRT,285.8,1.61,N
25.16741,52.8787,307.71,0.56,0.69,2022-06-25,2118,N,VIIRS,n,2.0NRT,285.53,3.1,N
25.1688,52.87634,301.81,0.56,0.69,2022-06-25,2118,N,VIIRS,n,2.0NRT,282.86,1.61,N
25.16458,52.87587,354.29,0.5,0.66,2022-06-25,2259,N,VIIRS,n,2.0NRT,298.15,12.5,N
25.16511,52.87782,367,0.5,0.66,2022-06-25,2259,N,VIIRS,h,2.0NRT,297.89,11.22,N
25.16336,52.88086,327.15,0.5,0.66,2022-06-25,2259,N,VIIRS,n,2.0NRT,296.4,6.76,N
25.16634,52.87289,311.7,0.5,0.66,2022-06-25,2259,N,VIIRS,n,2.0NRT,296.55,7.12,N
25.16515,52.87815,334.79,0.52,0.5,2022-06-26,2240,N,VIIRS,n,2.0NRT,299.3,3.92,N
25.1654,52.87582,331.53,0.44,0.38,2022-06-27,2222,N,VIIRS,n,2.0NRT,300.28,4.2,N
25.16463,52.88014,331.46,0.44,0.38,2022-06-27,2222,N,VIIRS,n,2.0NRT,300.44,2.86,N
25.15993,52.8657,310.4,0.44,0.38,2022-06-27,2222,N,VIIRS,n,2.0NRT,300.12,0.55,N
25.16325,52.87785,341.81,0.38,0.36,2022-06-28,0937,N,VIIRS,l,2.0NRT,305.19,9.55,D
25.16541,52.87519,324.67,0.41,0.37,2022-06-28,2201,N,VIIRS,n,2.0NRT,300.41,2.22,N
25.16483,52.87922,327.31,0.41,0.37,2022-06-28,2201,N,VIIRS,n,2.0NRT,300.65,2.22,N
25.16316,52.86655,316.99,0.41,0.37,2022-06-28,2201,N,VIIRS,n,2.0NRT,299.78,1.44,N
25.15976,52.86595,312.41,0.41,0.37,2022-06-28,2201,N,VIIRS,n,2.0NRT,300.15,1.36,N
25.16613,52.87402,333.01,0.45,0.47,2022-06-29,2144,N,VIIRS,n,2.0NRT,295.73,4.09,N
25.16281,52.86432,311.59,0.45,0.47,2022-06-29,2144,N,VIIRS,n,2.0NRT,295.24,1.12,N
25.16562,52.87854,329.75,0.45,0.47,2022-06-29,2144,N,VIIRS,n,2.0NRT,296.4,3.25,N
25.16268,52.87895,332.9,0.35,0.57,2022-06-30,0858,N,VIIRS,n,2.0NRT,301.3,8.54,D
25.16271,52.87803,344.32,0.35,0.57,2022-06-30,0858,N,VIIRS,n,2.0NRT,301.65,9.44,D
25.16057,52.86684,312.3,0.62,0.72,2022-06-30,2305,N,VIIRS,n,2.0NRT,290.05,4.09,N
25.16544,52.87643,325.99,0.32,0.55,2022-07-01,2246,N,VIIRS,n,2.0NRT,299.76,3.97,N
25.16117,52.87693,312.35,0.32,0.55,2022-07-01,2246,N,VIIRS,n,2.0NRT,300.05,4.29,N
25.16471,52.87962,323.94,0.32,0.55,2022-07-01,2246,N,VIIRS,n,2.0NRT,299.1,2.83,N
25.16343,52.87833,346.66,0.42,0.45,2022-07-02,1002,N,VIIRS,n,2.0NRT,303.55,8.91,D
25.16465,52.87411,308.88,0.52,0.41,2022-07-02,2229,N,VIIRS,n,2.0NRT,292.5,2.9,N
25.1637,52.8792,334.07,0.52,0.41,2022-07-02,2229,N,VIIRS,n,2.0NRT,293.57,6.21,N
25.15805,52.86732,307.48,0.52,0.41,2022-07-02,2229,N,VIIRS,n,2.0NRT,292.64,1.04,N
25.16554,52.87614,331.19,0.39,0.37,2022-07-03,0941,N,VIIRS,l,2.0NRT,301.24,7.21,D
25.16274,52.88063,335.07,0.39,0.37,2022-07-03,0941,N,VIIRS,n,2.0NRT,304.59,6.9,D
25.16358,52.87935,307.22,0.38,0.36,2022-07-03,2210,N,VIIRS,n,2.0NRT,276.21,1.91,N
25.16417,52.87555,330.38,0.38,0.36,2022-07-03,2210,N,VIIRS,n,2.0NRT,281.68,3.61,N
25.16189,52.87487,310.93,0.55,0.43,2022-07-04,2150,N,VIIRS,n,2.0NRT,297.69,4.15,N
25.16583,52.87543,343.99,0.55,0.43,2022-07-04,2150,N,VIIRS,n,2.0NRT,297.44,4.15,N
25.16471,52.87714,344.57,0.55,0.43,2022-07-04,2150,N,VIIRS,n,2.0NRT,297.79,6.75,N
25.16498,52.87689,343.63,0.45,0.47,2022-07-10,0909,N,VIIRS,n,2.0NRT,296.98,13.28,D
25.16319,52.86804,344.37,0.45,0.47,2022-07-10,0909,N,VIIRS,n,2.0NRT,300.17,9.76,D
25.16371,52.87869,331.68,0.52,0.5,2022-07-12,2240,N,VIIRS,n,2.0NRT,295.02,4.27,N
25.16308,52.86771,346.01,0.52,0.41,2022-07-13,0956,N,VIIRS,n,2.0NRT,301.5,19.81,D
25.15977,52.86815,327.88,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,303.06,3.06,N
25.1625,52.87213,314.59,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,302.76,4.04,N
25.16252,52.87324,313.78,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,303.25,5.34,N
25.16171,52.87647,321.69,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,304,28.01,N
25.16327,52.86781,337.66,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,304.49,4.04,N
25.16328,52.8689,340.91,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,304.53,5.34,N
25.16175,52.87759,325.38,0.44,0.38,2022-07-13,2222,N,VIIRS,n,2.0NRT,303.59,25.49,N
25.16523,52.8763,338.93,0.38,0.36,2022-07-14,0937,N,VIIRS,l,2.0NRT,297.87,10.66,D
25.16334,52.87767,337.52,0.4,0.37,2022-07-14,2203,N,VIIRS,n,2.0NRT,288.65,2.35,N
25.16451,52.86966,345.1,0.4,0.37,2022-07-14,2203,N,VIIRS,n,2.0NRT,288.6,3.05,N
25.16673,52.87826,307.48,0.4,0.37,2022-07-14,2203,N,VIIRS,n,2.0NRT,287.8,2.35,N
25.16112,52.86906,325.14,0.4,0.37,2022-07-14,2203,N,VIIRS,n,2.0NRT,288.1,2.6,N
25.16393,52.87366,308.5,0.4,0.37,2022-07-14,2203,N,VIIRS,n,2.0NRT,287.57,3.05,N
25.16562,52.87732,331.98,0.55,0.43,2022-07-15,0917,N,VIIRS,n,2.0NRT,299.5,10.63,D
25.16638,52.87095,315.82,0.44,0.63,2022-07-16,2125,N,VIIRS,n,2.0NRT,298.27,6.3,N
25.16728,52.87493,331.64,0.44,0.63,2022-07-16,2125,N,VIIRS,n,2.0NRT,299.56,5.17,N
25.16144,52.87443,315.87,0.44,0.63,2022-07-16,2125,N,VIIRS,n,2.0NRT,298.64,5.17,N
25.16604,52.87547,328.97,0.44,0.63,2022-07-16,2125,N,VIIRS,n,2.0NRT,298.4,6.3,N
25.16418,52.87848,324.25,0.63,0.72,2022-07-16,2305,N,VIIRS,n,2.0NRT,295.18,10.58,N
25.16444,52.87775,339.93,0.42,0.45,2022-07-18,1002,N,VIIRS,n,2.0NRT,302.52,12.37,D
25.1632,52.87741,340.19,0.46,0.39,2022-07-20,0924,N,VIIRS,n,2.0NRT,302.08,13.85,D
25.17395,52.8751,343.03,0.46,0.39,2022-07-20,0924,N,VIIRS,n,2.0NRT,298.33,4.1,D
25.16391,52.87662,345.29,0.55,0.42,2022-07-20,2150,N,VIIRS,n,2.0NRT,296.51,21.32,N
25.16131,52.8651,314.28,0.55,0.42,2022-07-20,2150,N,VIIRS,n,2.0NRT,294.38,10.5,N
25.1638,52.87845,341.99,0.56,0.51,2022-07-21,0905,N,VIIRS,n,2.0NRT,299.8,16.54,D
25.1785,52.87294,317.46,0.35,0.57,2022-07-21,2131,N,VIIRS,n,2.0NRT,293.74,1.42,N
25.17289,52.8759,311.37,0.35,0.57,2022-07-21,2131,N,VIIRS,n,2.0NRT,293.76,1.42,N
25.16232,52.87478,332.71,0.35,0.57,2022-07-21,2131,N,VIIRS,n,2.0NRT,294.67,3.27,N
25.16761,52.87531,327.68,0.35,0.57,2022-07-21,2131,N,VIIRS,n,2.0NRT,294.12,3.27,N
25.17818,52.8765,312.26,0.35,0.57,2022-07-21,2131,N,VIIRS,n,2.0NRT,293.9,1.42,N
25.17322,52.87234,347.75,0.35,0.57,2022-07-21,2131,N,VIIRS,n,2.0NRT,293.92,1.42,N
25.16438,52.87267,336.72,0.54,0.68,2022-07-22,0845,N,VIIRS,n,2.0NRT,289.31,7.11,D
25.16209,52.87562,367,0.54,0.68,2022-07-22,0845,N,VIIRS,h,2.0NRT,290.86,12.11,D
25.16568,52.87793,334.9,0.54,0.68,2022-07-22,0845,N,VIIRS,n,2.0NRT,288.7,7.11,D
25.1664,52.87873,335.47,0.53,0.5,2022-07-23,1009,N,VIIRS,n,2.0NRT,300.36,4.49,D
25.16362,52.87572,341.59,0.42,0.45,2022-07-23,2233,N,VIIRS,n,2.0NRT,302.8,7.8,N
25.16277,52.87989,337.68,0.42,0.45,2022-07-23,2233,N,VIIRS,n,2.0NRT,302.13,7.8,N
25.1603,52.86813,313.24,0.42,0.45,2022-07-23,2233,N,VIIRS,n,2.0NRT,301,1.26,N
25.16279,52.87747,355.06,0.42,0.45,2022-07-23,2233,N,VIIRS,n,2.0NRT,302.84,13.61,N
25.16461,52.87746,336.2,0.4,0.37,2022-07-24,2216,N,VIIRS,n,2.0NRT,301.5,4.63,N
25.15791,52.86919,313.64,0.4,0.37,2022-07-24,2216,N,VIIRS,n,2.0NRT,300.74,1.7,N
25.16048,52.87688,306.47,0.43,0.46,2022-08-24,2233,N,VIIRS,n,2.0NRT,290.4,0.57,N
25.16463,52.87791,345.35,0.43,0.46,2022-08-24,2233,N,VIIRS,n,2.0NRT,289.93,4.38,N
25.16432,52.88099,334.18,0.44,0.39,2022-08-25,0949,N,VIIRS,n,2.0NRT,303.14,8.01,D
25.16374,52.87658,335.06,0.44,0.39,2022-08-25,0949,N,VIIRS,n,2.0NRT,304.98,13.33,D
25.15957,52.86806,316.23,0.4,0.37,2022-08-25,2216,N,VIIRS,n,2.0NRT,303.58,0.72,N
25.16496,52.87727,337.02,0.4,0.37,2022-08-25,2216,N,VIIRS,n,2.0NRT,306.87,12,N
25.17568,52.87538,330.24,0.4,0.37,2022-08-25,2216,N,VIIRS,n,2.0NRT,304.34,1.54,N
25.16461,52.87807,344.55,0.4,0.37,2022-08-26,0930,N,VIIRS,l,2.0NRT,308.21,14.86,D
25.1649,52.87582,346.05,0.45,0.39,2022-08-26,2157,N,VIIRS,n,2.0NRT,304.85,6.64,N
25.1651,52.87585,342,0.55,0.51,2022-08-27,2138,N,VIIRS,n,2.0NRT,303.87,7.06,N
