latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.1563,52.87,315.7,1.6,1.2,2009-03-18,1012,Aqua,MODIS,64,6.03,298.1,25.1,D,3
25.162,52.8683,340.7,3.4,1.7,2009-03-23,1031,Aqua,MODIS,90,6.03,293.6,257.7,D,3
25.1493,52.841,313.6,3.4,1.7,2009-03-23,1031,Aqua,MODIS,59,6.03,293.2,63.9,D,3
25.1677,52.8727,317,3.4,1.7,2009-03-23,1031,Aqua,MODIS,67,6.03,292.5,81.3,D,3
25.1521,52.8741,331,3.4,1.7,2009-03-23,1031,Aqua,MODIS,84,6.03,294.6,169.8,D,3
25.168,52.8774,318.5,2.3,1.5,2009-03-23,1814,Terra,MODIS,96,6.03,292.7,55,N,3
25.1636,52.8546,308.8,2.4,1.5,2009-03-23,1814,Terra,MODIS,63,6.03,292.4,28.3,N,3
25.1643,52.8731,317.6,2.3,1.5,2009-03-23,1814,Terra,MODIS,94,6.03,292.8,51.5,N,3
25.1773,52.8699,311.3,2.3,1.5,2009-03-23,1814,Terra,MODIS,74,6.03,292.5,33.3,N,3
25.1662,52.8801,336.8,1.3,1.1,2009-03-23,2239,Aqua,MODIS,100,6.03,290.2,57.5,N,3
25.1682,52.8817,328.4,4.5,2,2009-03-24,0759,Terra,MODIS,81,6.03,290.6,226.9,D,3
25.1695,52.8869,324.4,4.5,2,2009-03-24,0759,Terra,MODIS,77,6.03,290.4,183.3,D,3
25.1524,52.8821,310.1,4.5,2,2009-03-24,0759,Terra,MODIS,19,6.03,291.6,64.9,D,3
25.164,52.8819,314.6,1.4,1.2,2009-03-24,0936,Aqua,MODIS,62,6.03,294.6,16.9,D,3
25.164,52.8821,314.8,1.1,1.1,2009-03-25,0704,Terra,MODIS,0,6.03,283.8,10,D,3
25.1655,52.871,310.8,1.1,1.1,2009-03-25,0704,Terra,MODIS,0,6.03,283,6,D,3
25.1598,52.8806,314.9,1.4,1.2,2009-04-19,0658,Terra,MODIS,62,6.03,301.5,16.8,D,3
25.1695,52.878,307.2,1.3,1.1,2009-04-25,1857,Terra,MODIS,52,6.03,296.2,7.4,N,3
25.1572,52.8766,311.9,2,1.4,2009-04-26,1018,Aqua,MODIS,51,6.03,299.9,21.2,D,3
25.1623,52.8757,311.2,2.9,1.6,2009-04-30,0640,Terra,MODIS,47,6.03,296.1,39.9,D,3
25.1601,52.8791,316.2,1,1,2009-04-30,0954,Aqua,MODIS,36,6.03,302.8,8.6,D,3
25.1626,52.8845,309.7,1.6,1.3,2009-05-01,2244,Aqua,MODIS,68,6.03,297.6,15.2,N,3
25.16,52.8795,307.8,1.6,1.2,2009-05-02,1903,Terra,MODIS,57,6.03,296.6,11.5,N,3
25.1641,52.8781,310.6,1.4,1.2,2009-05-08,1826,Terra,MODIS,72,6.03,297.1,12.9,N,3
25.1663,52.8752,307.1,2,1.4,2009-05-09,1909,Terra,MODIS,51,6.03,296.9,14.3,N,3
25.1645,52.8726,313.8,1.1,1.1,2009-05-12,0704,Terra,MODIS,43,6.03,301.9,9,D,3
25.163,52.8837,311.9,1.1,1.1,2009-05-12,0704,Terra,MODIS,26,6.03,300.3,7.2,D,3
25.1593,52.8756,311.6,2.4,1.5,2009-05-13,0923,Aqua,MODIS,49,6.03,301.1,23,D,3
25.1649,52.8778,305.6,1.2,1.1,2009-05-15,1832,Terra,MODIS,27,6.03,281.2,8.6,N,3
25.1595,52.881,315.8,1,1,2009-05-19,0710,Terra,MODIS,46,6.03,305.2,8.3,D,3
25.168,52.8786,328.8,1.4,1.2,2009-05-24,1826,Terra,MODIS,100,6.03,301.1,40.2,N,3
25.1684,52.8844,320.2,2.1,1.4,2009-05-24,2250,Aqua,MODIS,100,6.03,300.5,43.8,N,3
25.168,52.8916,314.7,2.1,1.4,2009-05-24,2250,Aqua,MODIS,86,6.03,300.2,28.8,N,3
25.163,52.8868,319.5,2,1.4,2009-05-25,1909,Terra,MODIS,98,6.03,301.7,37,N,3
25.161,52.867,320.4,2,1.4,2009-05-25,1909,Terra,MODIS,100,6.03,301.4,39,N,3
25.1586,52.873,319.8,2,1.4,2009-05-25,1909,Terra,MODIS,99,6.03,301.7,37.2,N,3
25.1603,52.8754,315.6,2.4,1.5,2009-05-26,1814,Terra,MODIS,89,6.03,302.2,33,N,3
25.161,52.8798,311,3.9,1.8,2009-05-28,1801,Terra,MODIS,73,6.03,300.8,46,N,3
25.1648,52.8769,325.3,1,1,2009-05-29,1844,Terra,MODIS,100,6.03,302.7,18.6,N,3
25.1639,52.8833,312.7,1.1,1.1,2009-05-30,2214,Aqua,MODIS,80,6.03,302.6,8.5,N,3
25.1634,52.8808,319.5,1.1,1.1,2009-06-04,2232,Aqua,MODIS,98,6.03,300.9,15.8,N,3
25.1678,52.8809,320.4,1,1,2009-06-13,2226,Aqua,MODIS,100,6.03,303,13.5,N,3
25.1639,52.8803,313.5,1.7,1.3,2009-06-15,0652,Terra,MODIS,53,6.03,301.2,14.5,D,3
25.1678,52.8815,312.9,3.9,1.8,2009-06-16,0910,Aqua,MODIS,56,6.03,296.1,51.3,D,3
25.1535,52.8526,313,3.9,1.8,2009-06-16,0910,Aqua,MODIS,56,6.03,297.3,52.2,D,3
25.1594,52.8439,310.2,3.9,1.8,2009-06-16,0910,Aqua,MODIS,32,6.03,296.1,37,D,3
25.1666,52.8771,337.1,1.2,1.1,2009-06-16,1832,Terra,MODIS,100,6.03,301.7,43.8,N,3
25.1616,52.9057,312.1,2.7,1.6,2009-06-16,2256,Aqua,MODIS,78,6.03,299.2,31,N,3
25.1714,52.8856,331.3,2.7,1.6,2009-06-16,2256,Aqua,MODIS,100,6.03,299.4,115.6,N,3
25.1669,52.8793,326.8,2.7,1.6,2009-06-16,2256,Aqua,MODIS,100,6.03,299.2,90.8,N,3
25.1678,52.8834,319.7,2.9,1.6,2009-06-17,0639,Terra,MODIS,72,6.03,296.7,61.2,D,3
25.1666,52.8772,321,2.9,1.6,2009-06-17,0639,Terra,MODIS,73,6.03,297.1,67.7,D,3
25.1579,52.8845,318.2,1,1,2009-06-17,0953,Aqua,MODIS,36,6.03,301.3,7.3,D,3
25.1647,52.8886,312.6,1.7,1.3,2009-06-17,2201,Aqua,MODIS,79,6.03,300.9,15.9,N,3
25.1704,52.8912,315.2,2.9,1.6,2009-06-19,2149,Aqua,MODIS,87,6.03,300.1,46.4,N,3
25.1702,52.8833,318.9,2.9,1.6,2009-06-19,2149,Aqua,MODIS,97,6.03,300.1,60.6,N,3
25.165,52.8699,313.8,2.6,1.5,2009-06-20,1024,Aqua,MODIS,59,6.03,301,28.6,D,3
25.1639,52.8752,311.4,3.5,1.8,2009-06-21,0753,Terra,MODIS,48,6.03,299.5,31.5,D,3
25.1625,52.8722,315.5,2.1,1.4,2009-06-23,0741,Terra,MODIS,64,6.03,303.9,23.3,D,3
25.1653,52.8716,321,1.2,1.1,2009-07-02,1831,Terra,MODIS,100,6.03,303.1,17.2,N,3
25.157,52.879,319.1,1,1,2009-07-03,0953,Aqua,MODIS,65,6.03,307.2,7.6,D,3
25.1571,52.8815,314.8,1.4,1.2,2009-07-08,0658,Terra,MODIS,58,6.03,304.3,10.6,D,3
25.167,52.8812,312.3,1,1,2009-07-09,1837,Terra,MODIS,78,6.03,301.2,6.3,N,3
