date,Ndtct,Npct_75,PctRH_75,Npct_50,PctRH_50,Npct_25,PctRH_25,Nfit,SumRH,MaxRH,Tmin,Tavg,Tmax,Temp_BB,Area_BB,Lat,Lon,SATZ
2018-09-08 22:42:11.882,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.155613,37.886581,53.6834
2018-09-08 22:42:13.661,2,1,0.656339,2,1.085659,2,1.085659,2,1.085659,0.656339,2102.0,2224.5,2347.0,2102.0,0.592408,45.120632,37.93515,53.5183
2018-09-09 22:23:12.671,4,1,1.42648,1,1.42648,2,2.115219,2,2.115219,1.42648,0.0,2113.5,2289.0,1938.0,1.78412,45.160866,37.881153,64.6414
2018-09-09 22:23:14.451,5,1,4.9176,1,4.9176,3,8.38116,4,9.01237,4.9176,0.0,1917.5,2028.0,1849.0,7.42036,45.121147,37.933178,64.6387
2018-09-09 23:12:57.349,1,1,1.889,1,1.889,1,1.889,1,1.889,1.889,1800.0,1800.0,1800.0,1800.0,3.17067,45.155731,37.892365,21.8418
2018-09-09 23:12:59.136,3,1,4.18991,1,4.18991,1,4.18991,3,5.173474,4.18991,1814.0,1992.0,2333.0,1814.0,6.81683,45.121929,37.934227,21.5318
2018-09-10 00:03:53.289,3,1,7.20082,1,7.20082,2,9.69738,2,9.69738,7.20082,0.0,1866.0,1885.0,1847.0,10.9053,45.121655,37.936321,43.0876
2018-09-10 22:54:04.022,8,1,6.38643,1,6.38643,1,6.38643,7,8.510458,6.38643,0.0,2020.85714285714,2293.0,1881.0,8.99441,45.124214,37.934715,43.119
2018-09-10 22:54:05.808,8,1,6.92095,1,6.92095,1,6.92095,6,8.37889,6.92095,0.0,2003.0,2129.0,1849.0,10.4422,45.12252,37.939156,43.0296
2018-09-10 23:45:08.313,10,1,0.924029,2,1.586979,5,2.687263,7,3.095403,0.924029,0.0,1951.71428571429,2019.0,1909.0,1.22605,45.158508,37.885677,22.7959
2018-09-11 00:34:14.102,4,1,6.38624,1,6.38624,3,9.94713,4,11.42407,6.38624,1831.0,1859.75,1876.0,1860.0,9.41,45.121883,37.937214,63.2867
2018-09-11 00:34:15.888,2,1,4.82732,1,4.82732,2,6.54307,2,6.54307,4.82732,1863.0,1873.0,1883.0,1883.0,6.76474,45.125771,37.945992,63.2847
2018-09-11 22:35:07.120,6,1,1.93277,1,1.93277,1,1.93277,4,3.169103,1.93277,0.0,1971.0,2108.0,1856.0,2.87093,45.159733,37.887115,57.5295
2018-09-11 22:35:08.907,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.130304,37.9330845,57.4055
2018-09-11 23:26:19.776,6,1,5.28801,1,5.28801,1,5.28801,3,6.141766,5.28801,0.0,1900.0,1962.0,1866.0,7.6873,45.120716,37.939617,4.5417
2018-09-12 00:15:35.066,5,1,1.94258,2,3.06668,3,3.975695,4,4.332738,1.94258,0.0,2045.25,2475.0,1847.0,2.94312,45.15765,37.892548,53.0147
2018-09-12 22:16:06.646,4,1,7.55371,2,12.81718,4,17.08971,4,17.08971,7.55371,1842.0,1899.75,1960.0,1896.0,10.311,45.12722,37.928158,67.3235
2018-09-12 22:16:08.432,4,1,7.93209,1,7.93209,2,11.18625,3,13.15305,7.93209,0.0,1887.0,1914.0,1914.0,10.4126,45.119682,37.938229,67.2938
2018-09-12 23:07:27.679,2,2,3.04919,2,3.04919,2,3.04919,2,3.04919,1.68636,1887.0,1900.5,1914.0,1887.0,2.34746,45.154305,37.89526,30.3751
2018-09-12 23:07:29.458,5,1,2.94311,2,4.60211,2,4.60211,2,4.60211,2.94311,0.0,1832.5,1854.0,1854.0,4.39579,45.120255,37.933155,30.0618
2018-09-12 23:56:52.458,4,3,7.44003,3,7.44003,3,7.44003,3,7.44003,2.70486,0.0,1955.66666666667,2052.0,2052.0,2.68813,45.1238155,37.9398745,37.5937
2018-09-13 00:47:27.374,4,2,12.24807,2,12.24807,3,15.6624,3,15.6624,6.93964,0.0,1884.66666666667,1914.0,1914.0,9.12733,45.122738,37.94772,68.1955
2018-09-13 22:48:33.804,7,1,8.49647,1,8.49647,1,8.49647,4,12.408709,8.49647,0.0,1788.5,1872.0,1850.0,12.7998,45.12709,37.937332,48.9758
2018-09-13 23:38:06.277,5,1,4.4396,1,4.4396,2,5.55803,4,6.22148,4.4396,0.0,1871.5,2145.0,1782.0,7.75885,45.123962,37.937325,14.9297
2018-09-14 00:28:51.292,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.118744,37.940975,60.0415
2018-09-14 22:29:36.373,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.154202,37.884838,61.4104
2018-09-15 00:10:09.874,6,1,4.77246,1,4.77246,2,6.76542,3,7.550892,4.77246,0.0,1842.0,1910.0,1839.0,7.36527,45.126842,37.936508,48.2353
2018-09-15 22:10:35.381,3,1,6.06555,2,9.87236,2,9.87236,2,9.87236,6.06555,0.0,1823.0,1877.0,1769.0,10.9141,45.120449,37.942078,70.073
2018-09-15 22:10:37.160,3,1,8.38165,1,8.38165,2,11.57435,2,11.57435,8.38165,0.0,1884.0,1909.0,1859.0,12.3784,45.121456,37.938877,70.0024
2018-09-15 23:00:23.194,5,1,7.47149,1,7.47149,1,7.47149,4,8.121325,7.47149,0.0,1936.25,2037.0,1815.0,12.1463,45.123142,37.936157,36.7323
2018-09-15 23:00:24.981,2,1,4.98351,1,4.98351,1,4.98351,2,5.558512,4.98351,1825.0,1825.5,1826.0,1826.0,7.90453,45.121628,37.940105,36.6822
2018-09-16 22:41:28.080,2,1,0.230323,1,0.230323,1,0.230323,1,0.230323,0.230323,0.0,2039.0,2039.0,2039.0,0.235191,45.122433,37.928417,53.2541
2018-09-16 23:32:38.133,3,2,0.405883,2,0.405883,2,0.405883,2,0.405883,0.215811,0.0,1995.5,2038.0,1953.0,0.261856,45.1261235,37.942865,5.23384
2018-09-16 23:32:39.912,3,1,0.306126,1,0.306126,1,0.306126,1,0.306126,0.306126,0.0,2000.0,2000.0,2000.0,0.337089,45.121113,37.939735,5.29083
2018-09-17 00:21:48.880,2,1,0.281304,1,0.281304,1,0.281304,1,0.281304,0.281304,0.0,1918.0,1918.0,1918.0,0.366903,45.118801,37.9635125,56.9265
2018-09-17 22:22:27.606,4,3,2.838505,4,3.57489,4,3.57489,4,3.57489,1.05428,1768.0,1957.75,2225.0,1768.0,1.90345,45.162426,37.880547,64.4275
2018-09-17 22:22:29.393,5,1,7.97944,1,7.97944,2,10.32263,5,13.274909,7.97944,1854.0,1994.0,2325.0,1854.0,11.9053,45.122044,37.934612,64.4181
2018-09-17 23:13:47.812,1,1,1.86706,1,1.86706,1,1.86706,1,1.86706,1.86706,1823.0,1823.0,1823.0,1823.0,2.98224,45.152645,37.887184,22.4189
2018-09-17 23:13:49.592,4,1,3.62644,1,3.62644,2,4.85966,3,5.484967,3.62644,0.0,1868.33333333333,1976.0,1853.0,5.41913,45.125595,37.943863,22.1061
2018-09-18 00:03:08.058,5,1,5.23932,1,5.23932,4,10.1653,4,10.1653,5.23932,0.0,1847.5,1888.0,1888.0,7.26615,45.121208,37.9431,43.4787
2018-09-18 22:54:55.714,3,1,5.04616,3,11.71289,3,11.71289,3,11.71289,5.04616,1811.0,1852.33333333333,1880.0,1811.0,8.27416,45.124317,37.93288,43.5393
2018-09-18 23:44:21.877,5,1,5.64439,1,5.64439,2,7.15197,4,7.771118,5.64439,0.0,1862.25,1934.0,1873.0,8.09234,45.121643,37.941711,23.3064
2018-09-19 00:35:04.305,2,1,3.68358,2,5.53038,2,5.53038,2,5.53038,3.68358,1833.0,1865.5,1898.0,1898.0,5.0084,45.155357,37.886963,62.948
2018-09-19 00:35:06.085,5,2,14.61555,2,14.61555,2,14.61555,4,16.788462,8.09002,0.0,1875.5,1915.0,1834.0,12.6003,45.120659,37.932301,63.0865
2018-09-19 22:35:58.279,6,1,7.10977,1,7.10977,3,12.87963,4,14.16912,7.10977,0.0,1860.5,1905.0,1905.0,9.52972,45.121681,37.939072,57.7982
2018-09-19 22:36:00.058,2,1,1.2281,1,1.2281,1,1.2281,1,1.2281,1.2281,0.0,2056.0,2056.0,2056.0,1.21171,45.117325,37.932613,57.6466
2018-09-19 23:25:33.908,4,1,5.26207,2,8.20958,2,8.20958,2,8.20958,5.26207,0.0,1861.0,1866.0,1856.0,7.8186,45.122124,37.938744,3.8672
2018-09-20 00:16:26.442,5,1,4.42421,2,7.6945,2,7.6945,3,8.339248,4.42421,0.0,1920.0,2047.0,1868.0,6.40518,45.126781,37.941364,52.7377
2018-09-20 22:16:57.283,2,1,2.18264,2,3.79486,2,3.79486,2,3.79486,2.18264,1885.0,2002.5,2120.0,2120.0,1.90726,45.158829,37.89212,67.5105
2018-09-20 22:16:59.062,6,1,12.8965,1,12.8965,2,16.40604,4,18.70169,12.8965,0.0,1780.5,1872.0,1853.0,19.2881,45.125027,37.935104,67.4849
2018-09-20 23:06:42.365,3,1,5.4021,1,5.4021,1,5.4021,3,7.239335,5.4021,1833.0,1884.33333333333,1982.0,1838.0,8.35293,45.121643,37.940037,29.8157
2018-09-20 23:57:43.239,4,1,4.6747,1,4.6747,2,6.36633,3,7.45688,4.6747,0.0,1905.0,1924.0,1924.0,6.01678,45.119991,37.936001,37.1827
2018-09-21 00:46:39.939,5,1,7.14178,2,11.38701,3,14.42665,3,14.42665,7.14178,0.0,1910.66666666667,1966.0,1872.0,10.2658,45.122051,37.932816,68.3732
2018-09-21 00:46:41.726,4,1,10.0613,1,10.0613,2,14.28402,4,16.440297,10.0613,1829.0,1939.5,2072.0,1875.0,14.3411,45.124748,37.947971,68.3725
2018-09-21 22:47:47.249,2,1,6.41699,1,6.41699,2,8.87041,2,8.87041,6.41699,1891.0,1905.0,1919.0,1891.0,8.85897,45.122543,37.939476,48.6064
2018-09-21 22:47:49.036,2,1,4.13417,1,4.13417,2,5.55833,2,5.55833,4.13417,1867.0,1885.5,1904.0,1867.0,6.00027,45.121143,37.932728,48.424
2018-09-21 23:38:56.477,2,1,1.51388,1,1.51388,1,1.51388,2,1.699984,1.51388,1822.0,1926.5,2031.0,1822.0,2.42121,45.151836,37.889202,13.9095
2018-09-21 23:38:58.256,4,1,4.6007,1,4.6007,1,4.6007,1,4.6007,4.6007,0.0,1874.0,1874.0,1874.0,6.5843,45.125389,37.937626,14.3355
2018-09-22 00:28:02.689,6,2,8.02709,2,8.02709,3,9.82741,3,9.82741,4.53312,0.0,1839.66666666667,1891.0,1766.0,8.21306,45.129826,37.939014,60.272
2018-09-22 00:28:04.476,3,1,5.9252,1,5.9252,2,7.84187,2,7.84187,5.9252,0.0,1849.0,1858.0,1840.0,9.12357,45.127682,37.941711,60.296
2018-09-22 22:28:48.563,2,1,2.11508,2,3.52688,2,3.52688,2,3.52688,2.11508,1842.0,1850.0,1858.0,1858.0,3.13118,45.154533,37.892441,61.1903
2018-09-22 22:28:50.350,4,2,9.79546,2,9.79546,3,11.50133,4,12.352338,5.3002,1853.0,1888.25,1938.0,1860.0,7.81095,45.120564,37.931763,61.1635
2018-09-22 23:20:07.939,4,2,5.68901,3,7.38343,3,7.38343,3,7.38343,2.92489,0.0,1839.66666666667,1861.0,1834.0,4.55836,45.125999,37.934643,13.7151
2018-09-23 00:09:21.869,5,1,6.20852,2,9.95299,2,9.95299,4,11.327972,6.20852,0.0,1795.5,1892.0,1750.0,11.6734,45.128754,37.938671,48.5756
2018-09-23 00:09:23.656,1,1,7.36894,1,7.36894,1,7.36894,1,7.36894,7.36894,1865.0,1865.0,1865.0,1865.0,10.7314,45.124386,37.943844,48.5757
2018-09-24 00:41:20.878,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.117733,37.949368,65.794
2018-09-24 22:42:20.194,8,2,6.89873,2,6.89873,3,8.6815,5,9.610627,3.86636,0.0,2011.0,2424.0,1909.0,5.12917,45.118305,37.936562,53.6821
2018-09-24 23:31:51.297,3,1,5.24197,1,5.24197,2,7.36547,2,7.36547,5.24197,0.0,1864.5,1865.0,1864.0,7.65504,45.124401,37.940662,5.84742
2018-09-25 00:22:41.240,7,2,6.98457,4,11.74441,5,13.24626,6,14.064418,3.963,0.0,1868.66666666667,2063.0,1792.0,6.78054,45.117085,37.940094,56.6488
2018-09-25 00:22:43.020,2,2,8.22613,2,8.22613,2,8.22613,2,8.22613,4.20136,1838.0,1860.5,1883.0,1838.0,6.48528,45.122242,37.934162,56.6207
2018-09-25 22:23:20.987,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.121143,37.935074,64.5821
2018-09-25 22:23:22.766,2,1,1.95727,2,3.38011,2,3.38011,2,3.38011,1.95727,1936.0,1999.0,2062.0,1936.0,2.45937,45.120586,37.929256,64.5233
2018-09-25 23:12:59.759,2,1,0.194394,1,0.194394,1,0.194394,1,0.194394,0.194394,0.0,2159.0,2159.0,2159.0,0.157702,45.131519,37.938457,21.5385
2018-09-25 23:13:01.545,6,1,0.365879,1,0.365879,2,0.544354,2,0.544354,0.365879,0.0,2237.5,2396.0,2079.0,0.345126,45.124184,37.941177,21.5325
2018-09-26 00:03:59.827,4,1,6.70149,1,6.70149,2,8.75596,3,9.160338,6.70149,0.0,1792.66666666667,1857.0,1857.0,9.92803,45.124306,37.936874,43.135
2018-09-26 22:54:06.434,3,1,6.38505,1,6.38505,2,8.67404,2,8.67404,6.38505,0.0,1851.0,1853.0,1849.0,9.62737,45.125637,37.940784,43.1631
2018-09-26 23:45:14.854,7,1,3.72158,1,3.72158,3,6.4285,6,7.851617,3.72158,0.0,1890.5,1994.0,1902.0,5.02,45.125591,37.943096,22.7344
2018-09-27 00:34:16.514,4,2,12.64588,2,12.64588,3,15.27012,4,16.047417,7.17369,1837.0,1892.5,2033.0,1837.0,11.12,45.129559,37.939125,63.2859
2018-09-27 22:35:09.534,5,1,7.5881,1,7.5881,1,7.5881,5,10.720572,7.5881,1718.0,1900.6,2238.0,1873.0,10.8789,45.127075,37.938557,57.5322
2018-09-27 22:35:11.321,2,1,7.89592,1,7.89592,2,11.34756,2,11.34756,7.89592,1872.0,1876.5,1881.0,1872.0,11.3363,45.121624,37.93438,57.3755
2018-09-27 23:26:26.320,2,1,1.65808,1,1.65808,1,1.65808,1,1.65808,1.65808,0.0,1847.0,1847.0,1847.0,2.51011,45.153278,37.88969,4.31123
2018-09-27 23:26:28.099,4,1,2.06112,2,3.55378,2,3.55378,4,4.288337,2.06112,1852.0,1959.5,2122.0,1852.0,3.09203,45.126717,37.934975,3.95399
2018-09-28 00:15:37.481,5,1,7.01684,1,7.01684,1,7.01684,5,10.655286,7.01684,1827.0,1875.2,1982.0,1875.0,10.0043,45.121143,37.940132,53.0142
2018-09-28 22:16:09.063,5,1,6.93255,2,10.68492,4,15.41452,5,16.34774,6.93255,1886.0,2038.6,2457.0,1888.0,9.62406,45.13102,37.938728,67.2963
2018-09-28 22:16:10.849,4,1,9.94306,1,9.94306,3,15.71943,4,17.45247,9.94306,1896.0,1937.25,1963.0,1896.0,13.566,45.123486,37.932827,67.2949
2018-09-28 23:07:34.227,1,1,1.46241,1,1.46241,1,1.46241,1,1.46241,1.46241,1858.0,1858.0,1858.0,1858.0,2.16223,45.156097,37.892952,30.1254
2018-09-28 23:07:36.006,3,3,7.77392,3,7.77392,3,7.77392,3,7.77392,2.99109,1802.0,1819.66666666667,1836.0,1802.0,5.00224,45.121849,37.931797,30.1199
2018-09-28 23:56:53.088,3,1,2.15389,1,2.15389,2,2.755743,2,2.755743,2.15389,0.0,1895.0,1966.0,1824.0,3.43155,45.154743,37.893955,37.5532
2018-09-28 23:56:54.875,2,1,4.89132,1,4.89132,2,7.28999,2,7.28999,4.89132,1865.0,1911.0,1957.0,1865.0,7.13121,45.126751,37.937237,37.6356
2018-09-29 00:47:33.922,3,1,7.62324,2,12.76012,3,15.85642,3,15.85642,7.62324,1833.0,1897.66666666667,1954.0,1906.0,10.177,45.125416,37.933475,68.2832
2018-09-29 00:47:35.701,2,1,7.86355,2,12.91461,2,12.91461,2,12.91461,7.86355,1802.0,1852.5,1903.0,1903.0,10.5753,45.115665,37.942268,68.2872
2018-09-29 22:48:40.357,6,1,5.30818,1,5.30818,2,7.47829,4,9.151008,5.30818,0.0,1861.25,1889.0,1866.0,7.71858,45.120548,37.93504,48.837
2018-09-29 23:38:06.910,2,1,1.75157,1,1.75157,1,1.75157,2,1.868865,1.75157,1844.0,1886.5,1929.0,1844.0,2.66915,45.155312,37.8871,14.8163
2018-09-29 23:38:08.697,4,1,2.39991,2,3.88906,2,3.88906,3,4.203056,2.39991,0.0,1906.66666666667,2058.0,1820.0,3.85744,45.119965,37.942783,14.9323
2018-09-30 00:28:56.066,3,2,5.57151,2,5.57151,2,5.57151,2,5.57151,2.9974,0.0,1816.5,1823.0,1823.0,4.78156,45.119659,37.943096,60.1447
2018-09-30 22:29:41.152,4,2,11.0402,2,11.0402,4,14.87821,4,14.87821,5.71688,1831.0,1917.5,1982.0,1982.0,6.53014,45.1254255,37.9358655,61.33
2018-09-30 22:29:42.931,7,1,6.06798,1,6.06798,3,11.24888,5,12.711938,6.06798,0.0,1913.2,2000.0,1884.0,8.49256,45.128891,37.93631,61.3277
2018-09-30 23:19:17.160,1,1,1.81593,1,1.81593,1,1.81593,1,1.81593,1.81593,1864.0,1864.0,1864.0,1864.0,2.65022,45.157093,37.88747,13.1299
2018-09-30 23:19:18.946,3,1,2.70596,2,4.58145,3,5.75355,3,5.75355,2.70596,1824.0,1866.66666666667,1906.0,1824.0,4.30671,45.125378,37.934803,13.0628
2018-10-01 00:10:14.654,7,1,4.3961,1,4.3961,4,8.80809,5,9.528286,4.3961,0.0,1868.6,1915.0,1876.0,6.26572,45.125187,37.945404,48.4186
2018-10-01 00:10:16.434,2,1,4.74293,1,4.74293,1,4.74293,1,4.74293,4.74293,0.0,1894.0,1894.0,1894.0,6.49865,45.124695,37.938763,48.4225
2018-10-01 22:10:40.177,5,1,5.9252,3,12.91938,4,15.10525,4,15.10525,5.9252,0.0,2047.0,2232.0,1978.0,6.8244,45.129375,37.926434,69.9973
2018-10-01 22:10:41.956,4,1,4.43749,2,6.91564,2,6.91564,2,6.91564,4.43749,0.0,2088.0,2210.0,1966.0,5.23427,45.129982,37.942303,69.9301
2018-10-01 23:00:25.625,3,1,4.37088,3,8.95435,3,8.95435,3,8.95435,4.37088,1857.0,1869.66666666667,1879.0,1879.0,6.18609,45.124298,37.933853,36.8951
2018-10-01 23:00:27.412,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.068821,37.906376,36.7251
2018-10-01 23:51:29.693,1,1,1.12697,1,1.12697,1,1.12697,1,1.12697,1.12697,1819.0,1819.0,1819.0,1819.0,1.81717,45.157673,37.894619,30.3226
2018-10-01 23:51:31.472,4,1,7.37368,1,7.37368,1,7.37368,3,9.56873,7.37368,0.0,1866.33333333333,1957.0,1819.0,11.885,45.12392,37.941643,30.6979
2018-10-02 00:40:30.346,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.126999,37.947849,65.9642
2018-10-02 22:41:30.518,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.108524,37.940636,53.1826
2018-10-02 23:32:42.953,2,1,0.589937,2,0.9419,2,0.9419,2,0.9419,0.589937,1764.0,1915.0,2066.0,1764.0,1.07457,45.151043,37.893478,5.15723
2018-10-03 00:21:51.318,6,1,5.68943,1,5.68943,1,5.68943,6,9.35624,5.68943,1869.0,2016.33333333333,2379.0,1872.0,8.17252,45.123825,37.939533,56.8818
2018-10-03 22:22:31.836,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1123525,37.916998,64.4191
2018-10-04 00:03:08.715,3,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.123577,37.94912,43.4796
2018-10-04 23:44:24.326,4,1,5.73796,1,5.73796,1,5.73796,3,6.046792,5.73796,0.0,1994.66666666667,2166.0,1843.0,8.76807,45.123985,37.940163,23.3025
2018-10-05 00:35:09.166,4,1,2.64189,1,2.64189,2,3.8485,2,3.8485,2.64189,0.0,1724.0,1794.0,1794.0,4.4975,45.159794,37.889774,63.2142
2018-10-05 22:36:01.378,6,1,4.94852,2,8.54686,2,8.54686,5,10.261875,4.94852,0.0,1992.4,2279.0,1896.0,6.74895,45.118732,37.940453,57.6673
2018-10-05 23:25:34.579,2,1,1.70523,1,1.70523,1,1.70523,2,2.028679,1.70523,1830.0,1843.5,1857.0,1857.0,2.53081,45.15583,37.893555,3.94967
2018-10-05 23:25:36.365,2,1,5.0815,1,5.0815,1,5.0815,1,5.0815,5.0815,0.0,1817.0,1817.0,1817.0,8.22699,45.122089,37.937065,3.52066
2018-10-06 00:16:27.763,3,2,5.0282,2,5.0282,3,5.972957,3,5.972957,2.83593,1823.0,1892.33333333333,1963.0,1963.0,3.3682,45.127731,37.938011,52.8308
2018-10-06 00:16:29.542,4,1,6.1561,1,6.1561,2,7.96402,3,9.34388,6.1561,0.0,1825.33333333333,1882.0,1835.0,9.57849,45.122166,37.941795,52.9155
2018-10-06 22:17:00.407,4,2,10.66904,3,14.72786,4,17.08263,4,17.08263,5.6393,1788.0,1968.25,2246.0,1788.0,9.72066,45.126835,37.927105,67.4172
2018-10-06 22:17:02.187,2,1,8.988,1,8.988,2,11.76737,2,11.76737,8.988,1836.0,1884.0,1932.0,1932.0,11.3732,45.120037,37.938732,67.3255
2018-10-06 23:06:43.045,4,1,9.07245,1,9.07245,2,11.35919,3,12.59048,9.07245,0.0,1903.66666666667,2049.0,1822.0,14.5086,45.125526,37.933685,29.8188
2018-10-06 23:06:44.832,2,1,8.30448,1,8.30448,1,8.30448,1,8.30448,8.30448,0.0,1859.0,1859.0,1859.0,12.2676,45.124107,37.939175,29.5068
2018-10-06 23:57:44.586,2,1,2.38304,1,2.38304,2,3.14364,2,3.14364,2.38304,1883.0,1970.5,2058.0,1883.0,3.34004,45.151714,37.892406,37.1387
2018-10-06 23:57:46.365,2,1,8.32654,1,8.32654,1,8.32654,2,9.44154,8.32654,1790.0,1808.5,1827.0,1790.0,14.3043,45.124363,37.937008,37.4411
2018-10-07 00:46:42.407,4,2,10.98953,3,13.93616,3,13.93616,3,13.93616,5.57188,0.0,1844.33333333333,1943.0,1792.0,9.52356,45.126976,37.934193,68.3717
2018-10-07 22:47:47.940,2,1,1.9054,1,1.9054,2,2.650636,2,2.650636,1.9054,1801.0,1811.0,1821.0,1801.0,3.19613,45.151436,37.893902,48.6526
2018-10-07 22:47:49.727,3,1,6.96468,1,6.96468,2,9.48066,2,9.48066,6.96468,0.0,1781.0,1804.0,1804.0,11.5986,45.127697,37.940388,48.6046
2018-10-07 23:38:57.852,2,1,1.9517,1,1.9517,2,2.458401,2,2.458401,1.9517,1818.0,1852.5,1887.0,1818.0,3.14902,45.154579,37.885323,14.2755
2018-10-07 23:38:59.631,3,1,3.54743,1,3.54743,2,5.08171,3,5.552993,3.54743,1769.0,1888.66666666667,2024.0,1873.0,5.07995,45.119999,37.942287,14.6392
2018-10-08 00:28:03.381,2,2,3.19237,2,3.19237,2,3.19237,2,3.19237,1.66142,1757.0,1793.0,1829.0,1757.0,3.07706,45.1568965,37.8923795,60.1166
2018-10-08 00:28:05.168,4,1,7.67467,1,7.67467,3,13.58161,4,14.8263,7.67467,1845.0,1869.75,1880.0,1876.0,10.9219,45.126003,37.946461,60.2689
2018-10-08 22:28:51.048,4,1,8.32588,1,8.32588,3,13.21468,4,15.08855,8.32588,1795.0,1863.25,1910.0,1856.0,12.3631,45.126488,37.939335,61.1898
2018-10-08 23:20:09.338,5,3,5.99216,3,5.99216,4,6.573347,4,6.573347,2.17251,0.0,1876.75,1890.0,1890.0,3.00115,45.121033,37.937416,13.4068
2018-10-09 00:09:22.568,2,2,3.30108,2,3.30108,2,3.30108,2,3.30108,1.7194,1860.0,1894.5,1929.0,1860.0,2.53101,45.155098,37.883564,48.3478
2018-10-09 00:09:24.355,4,2,7.22348,2,7.22348,3,8.96979,3,8.96979,3.80324,0.0,1882.33333333333,1927.0,1858.0,5.62223,45.159248,37.892929,48.5734
2018-10-09 22:09:48.796,1,1,6.27413,1,6.27413,1,6.27413,1,6.27413,6.27413,1854.0,1854.0,1854.0,1854.0,9.36279,45.127827,37.940758,69.8194
2018-10-09 22:09:50.583,2,1,5.82431,1,5.82431,2,7.37134,2,7.37134,5.82431,1900.0,1903.5,1907.0,1900.0,7.87412,45.127193,37.933514,69.8195
2018-10-09 23:01:15.484,4,1,2.18868,3,4.51666,3,4.51666,3,4.51666,2.18868,0.0,1828.33333333333,1859.0,1839.0,3.37502,45.12748,37.939583,37.1523
2018-10-09 23:01:17.263,4,2,4.00823,4,6.27654,4,6.27654,4,6.27654,2.06415,1798.0,1844.0,1891.0,1891.0,2.84557,45.11879,37.941505,36.894
2018-10-09 23:50:39.969,5,1,6.31299,1,6.31299,1,6.31299,4,8.962783,6.31299,0.0,1932.5,2174.0,1875.0,9.00142,45.126144,37.939945,30.8707
2018-10-10 00:41:20.518,5,2,8.50908,2,8.50908,4,11.769,4,11.769,4.63147,0.0,1850.0,1990.0,1767.0,8.38783,45.126228,37.934261,65.9313
2018-10-10 22:42:19.849,7,1,4.11505,1,4.11505,2,6.01593,6,9.104856,4.11505,0.0,1886.16666666667,2054.0,1882.0,5.78091,45.126568,37.940777,53.5129
2018-10-10 23:31:52.009,5,1,6.7606,1,6.7606,1,6.7606,4,8.644493,6.7606,0.0,1896.25,2017.0,1830.0,10.6295,45.124798,37.93721,5.85175
2018-10-11 00:22:40.896,4,2,10.34376,2,10.34376,3,12.70959,4,13.284784,5.2683,1878.0,1953.25,2154.0,1888.0,7.31532,45.126377,37.936245,56.7674
2018-10-11 00:22:42.676,5,1,6.06942,1,6.06942,2,8.58287,4,11.00584,6.06942,0.0,1890.75,1943.0,1869.0,8.76904,45.118435,37.935875,56.7944
2018-10-11 22:23:20.658,6,1,11.3727,1,11.3727,1,11.3727,5,17.730799,11.3727,0.0,1868.0,1958.0,1859.0,16.8039,45.120396,37.936592,64.5199
2018-10-11 23:13:00.476,3,1,1.53737,1,1.53737,1,1.53737,2,1.866774,1.53737,0.0,1812.5,1833.0,1792.0,2.62695,45.151859,37.893097,21.9063
2018-10-11 23:13:02.263,4,1,6.58217,1,6.58217,2,8.58084,2,8.58084,6.58217,0.0,1853.0,1865.0,1841.0,10.0975,45.125107,37.937031,21.8396
2018-10-12 00:03:59.498,3,1,4.85068,2,7.38216,2,7.38216,2,7.38216,4.85068,0.0,1845.5,1853.0,1838.0,7.50232,45.122608,37.939018,43.3519
2018-10-12 22:54:07.155,4,1,6.94978,1,6.94978,1,6.94978,3,9.86927,6.94978,0.0,1796.0,1831.0,1831.0,10.8931,45.126526,37.936874,43.2069
2018-10-12 22:54:08.942,2,1,4.60683,1,4.60683,1,4.60683,2,5.368862,4.60683,1806.0,1890.5,1975.0,1806.0,7.638,45.124863,37.941887,42.9862
2018-10-12 23:45:14.537,4,1,6.02177,1,6.02177,2,8.3602,2,8.3602,6.02177,0.0,1818.0,1825.0,1811.0,9.8806,45.120224,37.939735,23.162
2018-10-13 00:34:17.236,5,1,8.25549,1,8.25549,1,8.25549,5,12.872844,8.25549,1792.0,1825.8,1872.0,1822.0,13.2085,45.125221,37.941467,63.285
